"Author","MinRating","MaxRating","MedRating","AvgRating"
"Grumperella",1415,6449,2342.5,2876.92857142857
"GrungeGirl86",441,441,441,441
"GrwwOuttakes",230,230,230,230
"GryfoTheGreat",786,786,786,786
"Guady501st",188,188,188,188
"GuardianAkumu",114,294,246,218
"GuardianLioness",386,386,386,386
"Guardian_of_Hope",600,15537,1973,4090.09090909091
"GuerreStellari (postcardssoul)",4112,4112,4112,4112
"GuessImWritingFicsAgain",1136,1136,1136,1136
"Guest_Commenter_1 (Clutch_of_Creations)",476,476,476,476
"GuildofScribes",343,343,343,343
"Guinevak",68,635,199.5,233.5
"Gummybear1178",530,750,586,622
"GunRoswell (GunRoswall)",9,1088,147,200.454545454545
"Guy_Fleegman",366,366,366,366
"GwenChan Pods (GwenChan)",116,116,116,116
"GwenTheTribble",1047,1047,1047,1047
"Gwen_Katana",196,552,419,389
"Gwendolyn (storiesofchaos)",3217,3217,3217,3217
"GwendolynGrace",508,611,559.5,559.5
"Gwengoodrich",37,468,142,197.25
"Gwynco",634,634,634,634
"Gypsy_Rose_2014",366,366,366,366
"HDDrabble",1774,1774,1774,1774
"HDoDM (dantereznor)",939,939,939,939
"HGfanonezillion",389,389,389,389
"HIMDogson",1094,1094,1094,1094
"HK44",533,533,533,533
"HLWriter",186,186,186,186
"HLine",506,506,506,506
"HMS_Chill",38,3344,449,1277
"HNWitt15",142,142,142,142
"HOT_N_SPICY",7653,7653,7653,7653
"HP_Fiction_Fan",41,1095,166,367
"HQK",963,963,963,963
"HRwriter897",197,197,197,197
"HSavinien",83,717,155,231.571428571429
"HaarChak_Kaira",640,640,640,640
"Hacereadsenochian (Grannahreadsenochian)",1258,2360,1809,1809
"HackedByAWriter",5,40,11.5,15.3333333333333
"HadesGhost",8371,8371,8371,8371
"Hadonoska",80,80,80,80
"Hagebutt",39,39,39,39
"Haicrys",7624,7624,7624,7624
"HaighLiyn",3199,3199,3199,3199
"Hal (HarlockWilliamDiegoHolmes)",104,2483,417,535.772727272727
"HalcyonLegacy",127,127,127,127
"HaleyBean",656,656,656,656
"HalfEmptty",914,914,914,914
"Half_elf28",86,86,86,86
"Halfling_MadMax",6,27,16.5,16.5
"HalfwayThrough",1660,1660,1660,1660
"Hallilujah",122,122,122,122
"Halter",607,607,607,607
"HamAndPineapple304",145,145,145,145
"HamartiaGrander",1225,1225,1225,1225
"HamilDuck",295,295,295,295
"Hamilchar",48,48,48,48
"HanHathma",336,336,336,336
"HanSoloOrgana",270,1106,544,640
"Han_solos_husband",16,16,16,16
"Hananobira",256,531,308,350.75
"Hancock",6171,6171,6171,6171
"HandofThrawn45",385,385,385,385
"HandsAcrossTheSea",4423,4423,4423,4423
"HanguangMoon",240,283,261.5,261.5
"HannahBannana69",210,210,210,210
"HannahKotoba",615,2322,1468.5,1468.5
"Hannibal_X_Will",1500,6476,4907.5,4447.75
"HannyaReys",153,153,153,153
"HansApplegate",47,99,73,73
"Haospart",70,240,153,154.333333333333
"HapaxLegomenon",775,775,775,775
"Happee",288,288,288,288
"HappySunflower",120,120,120,120
"Hara4625",8206,8206,8206,8206
"HarceusMjalga (Ingoma)",4,33,25,20
"Hardwood_Studios",7284,7284,7284,7284
"Harebelle",196,196,196,196
"Harlecat",948,948,948,948
"HarlockWilliamDiegoHolmes",113,113,113,113
"Haroldosaur",15492,15492,15492,15492
"HarpforHim",221,16369,2490,3608.62068965517
"HarpiaHarpyja",1175,7712,1831,3572.66666666667
"HarpistErrant",1081,1081,1081,1081
"Harpokrates",192,1582,704,875.111111111111
"Harrishawksuperiour",225,351,288,288
"HarryMason",49,49,49,49
"HarryPotterFanFicArchive_Archivist",77,77,77,77
"Hartmannclan",313,1354,863,799.142857142857
"HaruIchigo",135,206,170.5,170.5
"Hatfright",35,35,35,35
"Hatless_Hatter",624,624,624,624
"Hatsherlocked",554,554,554,554
"Hatteress (goddammitstacey)",581,2171,645,1132.33333333333
"HattoriPornzo",128,128,128,128
"Hauntx3",78,1195,608.5,622.5
"HaveAFanficTinman",95,497,308,297.285714285714
"HaveMyWeedCookies",5052,5052,5052,5052
"Have_a_great_day_please",153,1106,530,527.909090909091
"Haven_Lights",840,840,840,840
"HavokDroid",1854,1854,1854,1854
"HawkCT7576",307,307,307,307
"Hawkguys_and_Coffee",47,58,51,52
"Hawklan",1590,1590,1590,1590
"Hawkstout",1279,1502,1390.5,1390.5
"HayaMika",531,1756,692.5,908.666666666667
"Haywire",189,189,189,189
"Hazel_Inle",246,2754,1500,1500
"Hazerater",88,88,88,88
"HeadFirstFearless17",632,990,811,811
"HeadcaseCraziness",134,521,327.5,327.5
"Headfulloffantasies",92,6656,2666,2599.125
"Heading100Ways",133,133,133,133
"HeadsUpDisplayUnit (HappyPika)",107,107,107,107
"HeartOfStars",2831,4141,3486,3486
"HeartsAndBones",508,508,508,508
"HeavensStorywriter",165,1631,196,664
"HedgehogJedi",21,1015,351,462.333333333333
"Hedincool",3881,3881,3881,3881
"HedvigCas",247,247,247,247
"Heeg",26,26,26,26
"Heimdallll",97,97,97,97
"Heimeldat",167,167,167,167
"HelaFrankenstein",1691,1691,1691,1691
"HelaThorLoki",39,39,39,39
"Helen",1084,1084,1084,1084
"Helen_Martinelli",316,316,316,316
"Helena_Lavigne",263,263,263,263
"Helenaxxx",230,448,438,375
"HelixDoubleHelix",214,214,214,214
"HellbellFirera",629,1287,700,872
"HelloAfternoon",1600,4461,3030.5,3030.5
"HelloThereGeneral",240,240,240,240
"Hello_Starlight",2266,2597,2431.5,2431.5
"Hellyjellybean",457,1892,957,1106.91666666667
"HelmetParty",280,280,280,280
"HelpingHanikan",408,2192,718,1009
"HemlockMimosa",322,322,322,322
"Henriwrites",90,358,157,201.666666666667
"HenryMercury",468,468,468,468
"HerSistersKeeper",1257,6945,2626,2940
"Herald_of_Dreams",13932,13932,13932,13932
"HereToWrite",425,978,701.5,701.5
"HerenorThereNearnorFar",594,1027,928,869.25
"Herk",4759,4759,4759,4759
"Hermann",118,118,118,118
"HermioneGranger1960",1001,1001,1001,1001
"HeroCollector16",260,260,260,260
"HeroesArePeopleToo",99,836,467.5,467.5
"HeroicGangster",153,153,153,153
"Heshen",37,54,43,44.6666666666667
"HesterStarling",101,455,301,289.5
"HestiaOlympus",221,336,278.5,278.5
"Hexiva",185,2325,1255,1255
"Hexus",420,420,420,420
"Hexx",620,3267,1537,1604.6
"Heygurl99",296,296,296,296
"Heyguysitsme",695,1733,788,1072
"HeyiyaIf",140,552,317,336.333333333333
"Heyjinism",275,275,275,275
"Hi (seldom_stranger)",2268,2268,2268,2268
"HiJustBrowsingThanks",140,140,140,140
"HiKiMe",36,2394,469.5,842.25
"HiNerdsItsCat (HiLarpItsCat)",398,37340,5182,7187.48275862069
"HiThere123",142,142,142,142
"HibiscusLothcat",282,1344,976.5,941.5
"HickoryDaisy",114,114,114,114
"Hidans_Adoptive_Mother (orphan_account)",117,388,153,198.8
"HiddenEye",192,2514,650,849.666666666667
"HiddenJedi",518,518,518,518
"HiddenPage",3729,3729,3729,3729
"HiddenViolet",1171,8688,3520,4224.75
"Hidden_Shadow_of_Me",3630,3630,3630,3630
"Hideaway3118",286,286,286,286
"Hieiko",137,638,368,377.75
"Hierophantastic",36,95,65.5,65.5
"HighAsHope",586,586,586,586
"HighFunctioningSarah",334,966,650,650
"HighPriestexx",1086,1086,1086,1086
"High_Flyer2001",269,1537,903,903
"HighlyOpinionatedNerd",110,110,110,110
"Hikary",305,610,457.5,457.5
"Hikodela",169,169,169,169
"Hilimi",21,40653,681.5,1335.62745098039
"Himilce",340,2727,760,1146.75
"Hippediva",190,408,243.5,272.5
"Hippiainen",42,263,110,138.333333333333
"HippoHopeless",4338,8390,8114,6947.33333333333
"Hirfael",19,19,19,19
"Hirikka",4348,4348,4348,4348
"Hissterically",260,1079,669.5,669.5
"HitTheHyperdrive",37,37,37,37
"HixyStix",726,1889,1294.5,1301
"Hizuri",205,205,205,205
"Hk56217",120,120,120,120
"Hmason",108,108,108,108
"Hnnny",36,97,66.5,66.5
"HobbesAndCompany",444,444,444,444
"Hobbit the Starfleet Padawan (asgardianhobbit98)",122,477,299.5,299.5
"Hobbit_Riddlebird",492,1578,1168,1079.33333333333
"HobbitofHobbiton",247,431,349,342.333333333333
"Hobgoblin51",131,1315,723,723
"Hoborg",308,308,308,308
"HogwartsDwarfKat",827,828,827.5,827.5
"HoldingForGeneralHugs",230,230,230,230
"HoldingHands (Sapphireth)",1101,1767,1467,1445
"Holland_fray",852,852,852,852
"Hollie47",9,391,200,200
"HollyMartins",529,3247,1836.5,1860
"Hollyoakhill",1031,1031,1031,1031
"Hollywood_Hope",43,43,43,43
"HolyParkner",3769,3769,3769,3769
"Holy_Father",346,373,359.5,359.5
"Holy_Rome",1503,1503,1503,1503
"HomebodyNobody",3222,3222,3222,3222
"Homesick_for_wilder_worlds",4114,4885,4499.5,4499.5
"Honerva_and_Sariel",134,4123,328,640.642857142857
"HonestlyHelen",5499,5499,5499,5499
"HoneyBee95",587,1997,1497,1360.33333333333
"HoneyMayBee",388,388,388,388
"Honeyrobincreamcake",393,393,393,393
"Hope",426,426,426,426
"HopeNotSeen",173,173,173,173
"HopePrincess",1083,1722,1205,1336.66666666667
"HopeRebel",203,642,422.5,422.5
"HopeResistChange",37,108,66,69.25
"HopeResistChange (orphan_account)",61,61,61,61
"HopeXStarWars",94,1743,442,623
"Hope_Tang",294,294,294,294
"Hopebetterdays",289,289,289,289
"HopefulPenguin",569,825,697,697
"HopefulStar7567",163,375,254.5,263.9
"Hopeful_Puppy",457,457,457,457
"HopelesslyUnfinished",22,22,22,22
"Hoplite39",61,190,125.5,125.5
"Horatio_Fig",226,683,454.5,454.5
"HorizonNB",350,350,350,350
"Horizonholds",79,79,79,79
"Hormonal_Trashbag",1339,7296,5495,4710
"HorrendousHag",6551,6551,6551,6551
"Horrific552",109,109,109,109
"HorusXIII",330,330,330,330
"Hostiles_on_the_hill",559,7597,2314.5,2822.7
"HostisHumaniGeneris",341,341,341,341
"HouseIandi",136,136,136,136
"HouseOfKings",177,3028,843,1349.33333333333
"HouxBelle",1297,1297,1297,1297
"HovercraftOfEels",286,286,286,286
"HowFarNorth",358,358,358,358
"HowTheWorldCouldBe",1481,1797,1639,1639
"HowlSeeker",88,88,88,88
"Howlingdawn",241,712,504,446.8
"HowsItGoingToEnd",761,2517,1261,1513
"HuffleScribezTardis",631,631,631,631
"Hufflypuffly",253,321,255,276.333333333333
"HumanDisasterSkywalker (UKPJOFan)",491,2134,765,1130
"Humanecoma963",245,245,245,245
"Humanfish451",773,773,773,773
"HumblePorridgeBowl",105,108,106.5,106.5
"Hummingbird1759",156,156,156,156
"Hunith",30,30,30,30
"HunnyBeez",18,18,18,18
"HunnyMonster",819,3154,1422,1798.33333333333
"HunnyTheBee",487,487,487,487
"HunnybadgerV",223,526,374.5,374.5
"HunterByDayWhovianByNight",556,2206,623,1128.33333333333
"HushTheNoise",4033,4033,4033,4033
"Hux_and_Ren",68,239,100,136.555555555556
"Hux_n_Ren",33,471,77,138.285714285714
"I-Said-Goddameron (Tell_That_To_Kanjiklub)",77,867,468,470.666666666667
"IAmAwesomeMe",681,3874,1420,1902.2
"IAmOnlyPartlyMajestic",713,713,713,713
"IAmTheSpaceGeneral",87,240,129.5,146.5
"ICanFlyHigher",258,258,258,258
"ICrzy01",1182,1182,1182,1182
"IDKBISHSSS",22,170,96,96
"IDKWhatNameTBH",304,304,304,304
"IHazFandoms",183,183,183,183
"IKnowWhatToSayNow",204,469,415,362.666666666667
"ILikeToForkMyself",176,176,176,176
"ILoveDragonsALot",333,333,333,333
"INMH",70,820,339,367
"IRADl",30,52,41,41
"IRTooM",725,725,725,725
"IShowerWithSocks",112,302,207,207
"IStanMyMan",126,908,237,423.666666666667
"I_Am_Momo",121,121,121,121
"I_Am_Peevies",1255,1255,1255,1255
"I_Gave_You_Fair_Warning",377,21582,4464,5241.60869565217
"I_Got_a_bad_feeling_about_this",3450,3450,3450,3450
"I_LIVE_FOR_THE_PAIN_OF_WHUMP",555,555,555,555
"I_Write_Sins_and_Tragedies",62,62,62,62
"I_Write_Smut_Not_Tragedies",420,420,420,420
"I_am_not_okay",3417,3417,3417,3417
"I_cannot_think_of_a_name_for_my_account",505,505,505,505
"I_stole_a_cannon",375,1629,788,830.272727272727
"IaMcHrIsSi",630,1894,825.5,995.666666666667
"Ialwaysaslutforcats",107,107,107,107
"Iamanerd",200,210,205,205
"IamnotfourteenanymoreIshouldchoosewisely",746,2076,1411,1411
"Iamsherlocked1998sgw",292,440,340,353
"Ias",747,747,747,747
"Ibelin",477,39560,3856,7951.4
"Icantevenrn",1907,2451,2179,2179
"Icarus_is_flying",180,4061,403,1548
"IceAlvaro13",202,1228,715,715
"IceKalisto",130,159,144.5,144.5
"Icechild",1131,1131,1131,1131
"Icecreamdoll",560,560,560,560
"IcedAquarius",414,414,414,414
"IcefireGrace",373,373,373,373
"Iceheart101",2267,2267,2267,2267
"Icse",10047,10047,10047,10047
"IcyHeartGirl",16,16,16,16
"IcyStar05",180,916,507,527.5
"Idanoni",237,237,237,237
"Iddieforahsoka",1584,1584,1584,1584
"Idiotic-Rebel (NanaAdder)",2466,2466,2466,2466
"Idishi",184,184,184,184
"Idle_Irrelephants",320,320,320,320
"IdrisSmith",845,845,845,845
"Idumide",57,296,212,188.333333333333
"Ifeelwitchcraftuponme",923,1683,1303,1303
"IgnisCanis",260,260,260,260
"IgnorantArmies",554,554,554,554
"IhasCat5",198,198,198,198
"IhaveAbadfeelingAboutThis",236,236,236,236
"Ihere",1155,1155,1155,1155
"Iiron_Apple",133,902,194,409.666666666667
"IlargiZuri",17,17,17,17
"Ill_be_your_Huckleberry (dantereznor)",357,357,357,357
"Illeana Starbright (SunlightOnTheWater)",1369,1369,1369,1369
"IllegalCerebral",276,3800,549,1149.2
"Illuviar",96,96,96,96
"IllyanaA",87,3540,1697,1746.44444444444
"IloveStrangerThings",146,146,146,146
"Iloveallthecats",271,271,271,271
"Ilovecatsandbaking",136,777,456.5,456.5
"IluvLxLight",1081,1081,1081,1081
"IluvPasteisdeBelem",2274,2274,2274,2274
"Ilweran",47,339,193,193
"Ilyann",375,375,375,375
"ImBackBoi",32,2530,561,696.263157894737
"ImGonnaWriteAFanfic",10,69,28,33.75
"ImNoJedi",162,329,170,220.333333333333
"ImTryingMyBeskar",465,465,465,465
"Im_Broke_And_Write_Commissions",56,354,130,167.5
"Im_not_afraid",830,830,830,830
"ImaBlueberry",141,827,484,484
"Imabeautifulbutterfly",193,1171,627,645.666666666667
"ImachildofApolloEverLarkSnickettTriangle",24,24,24,24
"ImaginaRose",367,367,367,367
"Imaginary_Bomb",460,460,460,460
"ImagineDragonflys",588,588,588,588
"ImagineMystrade",284,597,440.5,440.5
"Imagined",650,650,650,650
"ImaniJoain",44,44,44,44
"Imaxwebber",234,903,495,544
"ImberReader",143,1454,363,631
"Imewherewelooktoread",1181,1181,1181,1181
"Imjustmakingsuffupagain",38,176,107,107
"Imlaxdris1771",79,79,79,79
"ImmortalBlackWinter",28,28,28,28
"Immortes",12,12,12,12
"ImperialEvolution",474,474,474,474
"ImperialGirl",557,1619,970.5,1029.25
"ImperialKatwala",2318,4799,3836,3651
"ImperialParagons",104,104,104,104
"ImperialTrash (orphan_account)",1032,1032,1032,1032
"Imperias",597,597,597,597
"ImpossibleClair",97,97,97,97
"ImpossibleJedi4",185,185,185,185
"Impossiblefangirl0632",409,1727,1205,1113.66666666667
"Imps",3025,3025,3025,3025
"ImpulsivelyBlue",168,168,168,168
"Imtheonetheycallme",282,282,282,282
"InAmongstTheMountains",720,720,720,720
"InFamousHero",1151,1720,1435.5,1435.5
"InLoveWithTheVillain",4820,4820,4820,4820
"InTheGreySpaces",454,1033,570.5,643.333333333333
"In_Pieces",831,1119,860,936.666666666667
"Inali",491,491,491,491
"Inarikasugawa",133,133,133,133
"Inarikurenai",1357,1357,1357,1357
"InazumaYume",284,1320,665,816.2
"IncognitoHeroine",1559,1559,1559,1559
"Incognito_Ivory",328,328,328,328
"Incrediblygrassy",580,3016,1798,1798
"Independence1776",171,1920,428.5,634.5
"Indigirl",260,260,260,260
"Indira_Korr",0,245,50,103.2
"Indrel",1654,2180,1660,1831.33333333333
"Induurisa",420,420,420,420
"IneffableDoll",243,243,243,243
"InfiniteJediLove",283,2580,1568.5,1389
"InfiniteTeal",606,993,799.5,799.5
"Infinite_Galaxies817",765,765,765,765
"Infinite_J",78,78,78,78
"Infinite_Yaoi_Emperor",282,282,282,282
"Informative_Dandy",693,693,693,693
"Ingata",67,1451,961,873.857142857143
"Ingoma",170,485,191,246.8
"IngridAnne24",139,897,465,528.833333333333
"Ingvere",0,7,4,3.66666666666667
"Initialcat",1817,1817,1817,1817
"InkAndFeathers",18,695,514,409
"InkDippedFingertips",256,680,407,447.666666666667
"InkMouseStone",161,161,161,161
"InkSplots",31,345,188,188
"InkStainedHands1177",281,3388,1834.5,1834.5
"InkStainedWings",2014,2014,2014,2014
"InkedMyths",70,70,70,70
"Inkelf",691,691,691,691
"Inkeye",1521,1521,1521,1521
"Inkognito97",1166,22725,5301.5,6720.3
"Inksplosion",195,195,195,195
"InkyBlue",139,883,678.5,594.75
"Inky_Pens",369,369,369,369
"Inkyrius",73,73,73,73
"Inlovewithmycar2",1869,1869,1869,1869
"InnominateObject",571,4395,2182,2382.66666666667
"Innwich",931,5986,2529.5,2994
"Ins0mnia (tornado_fox)",239,422,387,349.333333333333
"InsaneInTheMembraine",13,13,13,13
"InsertSthMeaningful",108,2087,758,824.153846153846
"Insert_Creative_Name_Here",306,3829,1629,1897.28571428571
"Insert_Witty_User_Name_Here",293,293,293,293
"InsomniaJuice",788,788,788,788
"InsomniacForevermore",707,1945,1326,1326
"InsomniacPiggy",436,436,436,436
"Insomniac_with_dreams",500,500,500,500
"Insperowl",37,2076,367.5,585.333333333333
"Inspirationpersonified",318,318,318,318
"InterPlanetary_Redacted",1570,1570,1570,1570
"IntoTheStratosphere",637,637,637,637
"Intramolecular",124,321,222.5,222.5
"IntroversionTherapy",14,255,138.5,118.857142857143
"Introvertedfangirl",1032,1032,1032,1032
"Introvertedspider",989,989,989,989
"InvaderHog",987,2383,1209,1526.33333333333
"InvaderTim",3648,3648,3648,3648
"Invader_Johnny",9,9,9,9
"InvisibleIsMyName",100,100,100,100
"InvisibleSilence",6086,24698,7423,12735.6666666667
"Invisible_Stagehand",313,313,313,313
"InyriAscending",835,835,835,835
"IoleveBoslon",1927,1927,1927,1927
"IonFusion",554,1257,814,875
"Iota_Tau",958,958,958,958
"Irelando",329,9579,1242,2106.13333333333
"IrenkaFeralKitty",61,1041,227,264.4
"IridescentLily",99,374,236.5,236.5
"IrisBaggins (IrisBagginsGrayson)",2866,2866,2866,2866
"IrishMickey",191,45086,22638.5,22638.5
"IrishSkye",168,318,243,243
"Irisofthesky",658,658,658,658
"Irma7x",687,998,842.5,842.5
"IrmaBurton",40,45,42.5,42.5
"Iroko_Yakuro",32,4750,165,291.144927536232
"IronCannon",668,3792,1336,2022.4
"IronRaven",736,736,736,736
"IronViking",385,385,385,385
"Ironwoman18",90,108,99,99
"Irrelevant_Twaddle",278,278,278,278
"Iruk_Jelly",293,293,293,293
"Irusu",109,2826,341.5,490.269230769231
"IsThereARealLife",296,370,333,333
"Is_Lu_For_Everyone",2166,4954,3560,3560
"Is_Olivia_even_a_person",346,2595,1020,1096
"Isa_Faradien",5,470,87.5,93.7352941176471
"IsabellaJazz",11,22,16.5,16.5
"Isabella_Bluebell",228,228,228,228
"IsabelleThress",205,205,205,205
"Isadora_Art",212,377,294.5,294.5
"Isagawa",426,426,426,426
"Isagel",1339,1339,1339,1339
"IsaiahVirus",315,315,315,315
"Isaiah_Barber",71,71,71,71
"Isanes",84,84,84,84
"Isaya",58,58,58,58
"Isen33",138,138,138,138
"IsilwenShadewind",2643,2643,2643,2643
"Iskelan (Zeratul)",62,138,86,92.4
"IslandOwlArcher",42,42,42,42
"Ismene_Jane",379,1349,1319,1015.66666666667
"IsolatedPhenomenon",170,170,170,170
"IsoldeAhlstrom",66,66,66,66
"Isoria01",74,74,74,74
"Isrut",651,2163,1139,1273
"Issyvia",580,580,580,580
"Isthoriel",1435,1435,1435,1435
"Istilldontcareaboutmyname",5778,5778,5778,5778
"ItDoesntmatt3r",316,11293,1370,3587.25
"ItMeYaGril",164,164,164,164
"Italionion",129,129,129,129
"Itar94",3264,3264,3264,3264
"Itohan",210,386,298,298
"ItsATwinThing",81,1381,325,528
"ItsEasyBreezy",844,844,844,844
"ItsLexAgain",582,582,582,582
"ItsTreasonThen13",829,829,829,829
"Its_Always_1895",38,857,146.5,246.5
"Its_Jaz_Music_Writing",28,28,28,28
"Its_me_Faran",6743,6743,6743,6743
"Itsagoodthing (itzagoodthing)",909,909,909,909
"Itscalledthedistrict",596,2862,1234.5,1385.08333333333
"IudexInfernalis",1102,1102,1102,1102
"Iunara",355,538,446.5,446.5
"Iva1201",578,3580,2473.5,2276.25
"IvanStradaltsev",254,254,254,254
"Ivaylo",171,2108,633.5,746.75
"Ivebeenhereforalongtime",10598,10598,10598,10598
"Iverna",246,750,447.5,460.666666666667
"IvoryQuill",215,8524,756,1608.76923076923
"IvvyQueen",272,516,500,429.333333333333
"Ivy_R",9,60,34.5,34.5
"IyanSommerset",361,361,361,361
"IzabellaRiddle",141,915,528,528
"Izgnanik",42,42,42,42
"Izupie (orphan_account)",2886,2886,2886,2886
"IzzieRosie",1890,1890,1890,1890
"Izzu",654,654,654,654
"IzzyMRDB",22879,22879,22879,22879
"JBK405",143,143,143,143
"JBwritesStarWars (jbwritesthings)",12,35,23,23.25
"JCJohnConstantine",57,119,69,81.6666666666667
"JGVFHL",137,1615,1008.5,991.625
"JH24",1130,2387,1758.5,1758.5
"JJJ_3245",268,268,268,268
"JJMarmite",42,42,42,42
"JJY221",5091,5091,5091,5091
"JJ_Abrams",456,456,456,456
"JJ_ma26",636,4271,2453.5,2453.5
"JKFic",53,53,53,53
"JKRT",554,554,554,554
"JKrlin",332,332,332,332
"JLSigman",61,1125,506,549.5
"JM_Finnigan",92,903,497.5,497.5
"JPOakbrook",736,736,736,736
"JRCash",139,822,491.5,510
"JS_89",484,484,484,484
"JSailer",238,238,238,238
"JTHM_Michi",2456,6076,4151,4227.66666666667
"JTR01",14,861,23,299.333333333333
"J_Jax",80,116,100.5,99.25
"J_TheHutt",572,572,572,572
"Jaal_Ama_Darav",305,305,305,305
"JabbaJambler",551,2978,974,1501
"Jabba_the_slut",291,291,291,291
"Jabber_Moose",190,190,190,190
"Jacd",680,680,680,680
"Jace_ace12",31,31,31,31
"JackHawksmoor",3190,3190,3190,3190
"JackTheLongsword",20,20,20,20
"Jackdaw_Kraai",2390,2390,2390,2390
"Jacke_Fallon",3954,14061,9007.5,9007.5
"JacksonVelour",15,15,15,15
"Jad3w1ngs",1766,1766,1766,1766
"JadeDjo",124,1594,638,562.4
"JadeLight",852,1928,1390,1390
"JadeSaber7860",15,21,18,18
"JadeWolf11",397,397,397,397
"Jade_Max",519,519,519,519
"Jaded",161,3656,1547,1500.23529411765
"Jaded_Girl_83",630,668,649,649
"JaderTroes",1386,1386,1386,1386
"Jadesfire",582,798,690,690
"Jaegervega",1260,1260,1260,1260
"Jaeh",120,2086,400,868.666666666667
"Jaeyong",1743,1743,1743,1743
"Jain",673,673,673,673
"JainDo",175,210,192.5,192.5
"Jaina",214,1581,720.5,793.1
"JainaDurron7",39,377,235,210.2
"Jainafel",32,65,47,48
"Jainas",310,310,310,310
"Jainas-in-English (Jainas)",231,231,231,231
"Jak_the_ATAT",27,1378,374,538.25
"Jake_Matthews",1751,1751,1751,1751
"Jakiyah_Banner",820,820,820,820
"JakkuCrew (fromstars)",261,1692,1218,1039.875
"Jakowic",1135,1135,1135,1135
"Jambalambam",2390,2390,2390,2390
"James_Clockwork",417,417,417,417
"JamieTheMoose",365,987,676,676
"Jamie_Dodger22",839,2433,1636,1636
"Jane0Doe",1120,4197,2658.5,2658.5
"JaneDi",55,55,55,55
"JaneNightwork",117,117,117,117
"JanePotterSkywalker",15,15,15,15
"JaneTurenne",407,407,407,407
"JanewayJunior",36,36,36,36
"JanghoeFett",399,399,399,399
"Jango",351,351,351,351
"Jannoise",134,134,134,134
