Title,Author,ID,Date_updated,Rating,Pairing,Warning,Complete,Language,Word_count,Num_chapters,Num_comments,Num_kudos,Num_bookmarks,Num_hits
rank has its privileges,rakketyrivertam,44563276,26 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,420,1,2,39,3,210
"Как устроить личную жизнь своему опекуну, если тебе десять лет",Tarun,44562571,26 Jan 2023,General Audiences,M/M,Choose Not To Use Archive Warnings,Complete Work,Русский,"1,270",1,2,4,1,30
Accidental Peacemaking,Virodeil,44562448,26 Jan 2023,General Audiences,"Gen, Other",No Archive Warnings Apply,Work in Progress,English,"1,928",1,3,24,5,202
История о Джедае,Tarun,44562445,26 Jan 2023,General Audiences,Gen,Choose Not To Use Archive Warnings,Complete Work,Русский,716,1,0,0,0,16
Bittersweet Memories,ghostofskywalker,44562052,26 Jan 2023,General Audiences,Multi,No Archive Warnings Apply,Complete Work,English,"1,422",1,1,28,2,161
Посылка с Темной стороны,Mirabella_Guseletova,44559514,26 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,Русский,491,1,0,0,0,6
One for Another,fabrikor,44558821,26 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,81,1,0,5,0,115
Alone (Yet Not),fabrikor,44558662,26 Jan 2023,General Audiences,F/M,No Archive Warnings Apply,Complete Work,English,55,1,0,4,0,77
A dream is a wish the Force makes,Eggtoddy,44557987,26 Jan 2023,General Audiences,"Gen, M/M",No Archive Warnings Apply,Complete Work,English,382,1,0,3,0,29
"“oh, nostalgia, i don’t need you anymore”",CallieCadence,44557180,26 Jan 2023,General Audiences,F/M,"Choose Not To Use Archive Warnings, No Archive Warnings Apply",Complete Work,English,"5,486",1,8,46,5,556
"The Use, Design, and Wear of Mandalorian Armor",P47Thunderbolt,43918377,26 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,"24,909",5,7,12,4,193
R&R,66chaoticMinds,44553898,26 Jan 2023,General Audiences,F/M,No Archive Warnings Apply,Complete Work,English,"1,742",1,0,3,0,65
Агрессивные переговоры,Anna_Voralberg,44551960,26 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,Русский,983,1,9,9,0,97
Кровавые розы и плоды маплана,Anna_Voralberg,44551678,26 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,Русский,889,1,6,14,0,74
Leaving,Josephinex09,44550424,26 Jan 2023,General Audiences,F/M,No Archive Warnings Apply,Complete Work,English,277,1,0,10,0,284
Ti ricordi?,TheRealJeanGenie,44550151,26 Jan 2023,General Audiences,F/M,No Archive Warnings Apply,Complete Work,Italiano,874,1,0,3,0,22
"Кроны шумят, листья летят",sakuramai,44549788,26 Jan 2023,General Audiences,F/M,No Archive Warnings Apply,Complete Work,Русский,"3,825",1,0,8,1,53
"Dear Sun, Sincerely Moon",BonesofBeowulf,44549365,26 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Work in Progress,English,"4,184",1,6,40,1,259
Cuatro pasos hacia las nubes,gem_rcdr,44548792,26 Jan 2023,General Audiences,M/M,Choose Not To Use Archive Warnings,Complete Work,Español,"5,836",1,0,19,0,246
Three brown eyed angels [FANART],Anonymous,44545966,26 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,0,1,5,99,4,802
a thousand worlds but ours,blueskiddoo,44542999,25 Jan 2023,General Audiences,F/M,No Archive Warnings Apply,Complete Work,English,"8,215",1,6,59,8,366
"No Peace, No Unity",perpetual_winter,44543851,26 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,413,1,0,1,0,6
Tea Time,CasualThursday,44543518,26 Jan 2023,General Audiences,Gen,Choose Not To Use Archive Warnings,Complete Work,English,464,1,1,44,1,348
(Fanart) The Mandalorian,elmae (Maiamars),36055063,26 Jan 2023,General Audiences,Gen,Choose Not To Use Archive Warnings,Work in Progress,English,0,19,50,403,34,3413
I Know You,Robinz,44541883,26 Jan 2023,General Audiences,M/M,No Archive Warnings Apply,Complete Work,English,"16,834",5,4,42,1,483
Don't Break the Ice,wanderingjedihistorian (RangerJedi67),44542339,26 Jan 2023,General Audiences,M/M,No Archive Warnings Apply,Complete Work,English,"1,134",1,16,127,2,819
Clone Wars Chronicles: Volume 2,Avatar_Snips,37708363,25 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Work in Progress,English,"12,121",13,0,15,5,336
Mission Status: Trapped,tiredmoonlight,44540050,25 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,"1,226",1,2,21,1,210
the ghost in the walls (is just a really stupid cat),PyromanicDaydreamer,37761232,25 Jan 2023,General Audiences,Multi,No Archive Warnings Apply,Work in Progress,English,"30,769",9,46,390,40,5421
Deep Roots,SpacingStars,44538640,25 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,"3,598",1,4,45,7,357
Somebody Wake me up Wake me up,Maisy5,44538415,25 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,452,1,3,6,0,72
"Her Majesty, Alor of Torrent, First of Her Name and Scourge of Mousedroids",PyromanicDaydreamer,44537695,25 Jan 2023,General Audiences,No category,No Archive Warnings Apply,Complete Work,English,"4,257",1,7,63,7,310
Getting The Jetiise To Visit Ones' Library Again For Fun And Profit,BoliTheSenate,44537929,25 Jan 2023,General Audiences,Multi,"Choose Not To Use Archive Warnings, No Archive Warnings Apply",Work in Progress,English,"2,610",1,31,311,16,1723
Interludes,VoidofGrace,34050052,25 Jan 2023,General Audiences,"F/M, Gen",No Archive Warnings Apply,Work in Progress,English,"2,665",4,0,21,2,416
Память на кончиках пальцев,Lilmarman,44534008,25 Jan 2023,General Audiences,M/M,No Archive Warnings Apply,Complete Work,Русский,361,1,0,2,0,21
Несчастный день для садовода,Lilmarman,44533591,25 Jan 2023,General Audiences,M/M,No Archive Warnings Apply,Complete Work,Русский,888,2,0,2,0,24
Aay'han,Kelpie_Mist,44508544,25 Jan 2023,General Audiences,Gen,Choose Not To Use Archive Warnings,Complete Work,English,"2,198",1,5,67,4,320
Magic System Concept,Yikes_Existence,44526874,25 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,"1,056",3,0,0,0,21
Voice,flying_kanery,44525866,25 Jan 2023,General Audiences,F/M,No Archive Warnings Apply,Complete Work,English,"1,849",1,5,22,1,163
Come Little Children,Legogirl22,44525452,25 Jan 2023,General Audiences,No category,No Archive Warnings Apply,Complete Work,English,"1,136",1,2,20,2,114
Star Wars One shots,That_Girl_Under_A_Rock,37340359,25 Jan 2023,General Audiences,"F/M, Gen",No Archive Warnings Apply,Work in Progress,English,"24,527",7,12,118,4,1653
Weathering Storms,speakofthedevil,44382895,24 Jan 2023,General Audiences,No category,Choose Not To Use Archive Warnings,Complete Work,English,"6,158",2,9,46,7,566
Conto de verão.,Jess_almeida,44519896,25 Jan 2023,General Audiences,F/M,Choose Not To Use Archive Warnings,Complete Work,Português brasileiro,"1,521",1,1,0,0,21
The Tale of Two Clones (Part Two of the Governor Series),GunRoswell (GunRoswall),44518552,24 Jan 2023,General Audiences,"Gen, M/M",Choose Not To Use Archive Warnings,Complete Work,English,"4,887",4,8,3,0,50
Not asking for forgiveness,The_neurodivergent_nerd,44518738,24 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,"3,103",1,4,52,3,526
Everything,Face_of_Poe,43424883,24 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,"6,603",4,73,213,34,1383
Star Wars Poetry compilation,ThatGayJedi,44517604,24 Jan 2023,General Audiences,M/M,No Archive Warnings Apply,Work in Progress,English,32,1,1,8,0,60
Eye of the Storm,Pathetic_Life_Form (Laurelindorenan),43874466,24 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,"20,627",14,122,205,41,4217
And I Miss You Like a Little Kid,magicgoldenflower,44515021,24 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,"1,529",1,7,41,3,290
Astral Tea Parties.,i_am_the_last_one,44227960,24 Jan 2023,General Audiences,No category,No Archive Warnings Apply,Work in Progress,English,597,3,0,28,2,288
Star Wars Poems,JillianFahey,35512960,24 Jan 2023,General Audiences,F/M,No Archive Warnings Apply,Work in Progress,English,"9,878",25,0,3,0,213
Binding Rites,coruscantguard (nadiavandyne),44512441,24 Jan 2023,General Audiences,M/M,No Archive Warnings Apply,Complete Work,English,523,1,10,138,10,595
[Podfic of] Emblazon,Flowerparrish Pods (Flowerparrish),44511142,24 Jan 2023,General Audiences,M/M,No Archive Warnings Apply,Complete Work,English,29,1,6,3,0,49
Jealousy is not a good look on you,Nelltbe,43688115,24 Jan 2023,General Audiences,F/M,No Archive Warnings Apply,Complete Work,English,"30,193",6,11,130,20,3274
Actions have Consequences,The_Mysterious_Writer18,44503807,24 Jan 2023,General Audiences,F/M,Choose Not To Use Archive Warnings,Complete Work,English,"3,056",1,0,3,1,339
The Clones (Part five of Parting is such great sorrow),GunRoswell (GunRoswall),44508562,24 Jan 2023,General Audiences,Gen,Choose Not To Use Archive Warnings,Complete Work,English,"3,191",3,4,3,0,139
Karaoke on Canto Bight,space_farer,44508403,24 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,"3,414",1,1,11,1,113
How to (NOT) Successfully Change the Past by Cody,Jihyunie48,43916724,24 Jan 2023,General Audiences,"F/F, F/M, Gen, M/M, Multi","Choose Not To Use Archive Warnings, Major Character Death",Work in Progress,English,"20,269",6,9,43,19,2048
THE LOVE I HAVE FOR YOU AND ONLY YOU…..,itchapteroneandtwo_stfandom,35218294,24 Jan 2023,General Audiences,"F/F, Other","Graphic Depictions Of Violence, Rape/Non-Con, Major Character Death",Work in Progress,English,"28,754",27,2,59,1,1922
Never Enough,Siri_Kenobi12,44505358,24 Jan 2023,General Audiences,Gen,Choose Not To Use Archive Warnings,Complete Work,English,"3,015",1,6,234,25,1741
First dates and secrets,OuzoAthena11,44504599,24 Jan 2023,General Audiences,M/M,Choose Not To Use Archive Warnings,Complete Work,English,"8,248",1,10,37,4,324
All These Moments Will Be Lost In Time,wayfaringjedi (Neurodolphin),44502496,24 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,863,1,3,21,4,137
Still on Patrol,gay_vampire,44501863,24 Jan 2023,General Audiences,No category,No Archive Warnings Apply,Complete Work,English,476,1,5,8,1,27
The Lives We Lost for a Worthless Cause,YourLocalGnome,44498740,24 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,737,1,0,16,0,135
Stars,DarthLesbian,44497165,24 Jan 2023,General Audiences,F/F,No Archive Warnings Apply,Complete Work,English,339,1,6,10,1,59
a proper meeting,QuickSilverFox3,44491012,23 Jan 2023,General Audiences,M/M,No Archive Warnings Apply,Complete Work,English,905,1,5,137,10,766
A Curious Mind,cluven,44495008,23 Jan 2023,General Audiences,F/M,No Archive Warnings Apply,Complete Work,English,"2,151",1,2,81,6,766
The sands of Geonosis,Flolalala,44492599,23 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Work in Progress,English,"2,289",1,2,15,4,361
White Noise,elismor_aswell,44492614,23 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,100,1,0,3,0,36
Schrödinger’s Crosshair,GunRoswell (GunRoswall),44491954,23 Jan 2023,General Audiences,Gen,Choose Not To Use Archive Warnings,Complete Work,English,792,1,2,6,1,111
What Ifs in Colors,L_Xi,44490718,23 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,219,1,0,1,0,15
You really shouldn't mess with things you don't know,Lunablossum21,44490076,23 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,599,1,2,10,1,81
Balence,dinkydykeviking,44487952,23 Jan 2023,General Audiences,"Gen, Other","Choose Not To Use Archive Warnings, No Archive Warnings Apply",Complete Work,English,"2,322",1,0,0,0,4
"My faith til now, and now my love: No walls too wide to hold that, and no depth / Too great for all you hide",foreverstudent,44487691,23 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Work in Progress,English,"4,876",2,10,98,20,876
La Leggenda dei Custodi: Prologo - La Visione di Arkytior,ProfessorWhat,44487064,23 Jan 2023,General Audiences,No category,No Archive Warnings Apply,Complete Work,Italiano,"2,411",1,0,0,0,12
Inexperienced,beforesaturn,44486122,23 Jan 2023,General Audiences,F/M,Choose Not To Use Archive Warnings,Complete Work,English,0,1,3,43,2,371
Adjustments,Virodeil,44388283,23 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,"1,332",4,10,58,5,584
Night Corps - A Star Wars Story,HawkCT7576,38506558,23 Jan 2023,General Audiences,F/M,No Archive Warnings Apply,Work in Progress,English,"27,698",16,0,9,0,307
Бумажные крылья,sakuramai,43751124,23 Jan 2023,General Audiences,F/M,No Archive Warnings Apply,Complete Work,Русский,"14,196",3,8,21,4,214
After the Battle,Evil_Little_Dog,44483650,23 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,200,1,7,7,0,42
Tales of a  simple Tailor,Anonymous300305,43913950,23 Jan 2023,General Audiences,"F/M, M/M",Choose Not To Use Archive Warnings,Work in Progress,English,"7,084",5,12,16,1,139
Love Poems,jeldog,44483320,23 Jan 2023,General Audiences,Multi,No Archive Warnings Apply,Complete Work,English,820,1,0,28,1,271
"Passion, yet serenity.",candylemonsticks,41244282,22 Jan 2023,General Audiences,"Gen, M/M, F/M",No Archive Warnings Apply,Work in Progress,English,"5,549",2,8,43,4,713
Smoke and Debris,CourtesyTrefflin,44469412,23 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,"5,634",1,10,76,9,821
The Man behind the Mask,noodley_noodles,44477515,23 Jan 2023,General Audiences,No category,No Archive Warnings Apply,Complete Work,English,14,1,0,11,1,96
Performance becomes reality,sithness,44477128,22 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,614,1,12,30,3,155
Union Policy,PinkAuthor,37554691,23 Jan 2023,General Audiences,M/M,No Archive Warnings Apply,Work in Progress,English,"12,669",5,40,194,26,1599
Anxiety Isn't Always Bad,Techika,39530925,22 Jan 2023,General Audiences,No category,Choose Not To Use Archive Warnings,Work in Progress,English,"3,809",2,4,20,1,407
Prayers to Broken Stone,Oystering,44381770,23 Jan 2023,General Audiences,M/M,Major Character Death,Complete Work,English,"5,140",2,20,54,2,603
Like Everything Lost (Return to Me),mudkipwrites,39262749,23 Jan 2023,General Audiences,M/M,No Archive Warnings Apply,Complete Work,English,"38,000",18,194,134,13,2514
I wanna cry and I wanna love (But all my tears have been used up),Notebrooke,44474242,22 Jan 2023,General Audiences,No category,Major Character Death,Complete Work,English,698,1,0,11,1,192
Beskar'gam,potooyoutoo,44470072,22 Jan 2023,General Audiences,Gen,Choose Not To Use Archive Warnings,Complete Work,English,"2,980",1,5,79,6,707
Call me Co-Korkie!,martamatta,44470081,22 Jan 2023,General Audiences,M/M,No Archive Warnings Apply,Complete Work,English,"5,644",1,0,30,2,304
On Legacy,PaxDuane,44468389,22 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,0,1,2,22,0,158
When I Come Back,macNcheeseable,44467717,22 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,"2,243",1,8,44,1,207
The Will of the Force,FMPtrumpets,37338190,22 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Work in Progress,English,"32,082",19,52,373,136,13580
Alor be Taabir bal Echoy'la Mi'ar,RMWrites,44467186,22 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,"1,561",1,11,22,0,84
The Last Resort,Rain_cloudsx,44466661,22 Jan 2023,General Audiences,No category,Choose Not To Use Archive Warnings,Complete Work,English,518,1,0,21,3,287
Guardian,Lilac and Roses (ThyQueendomCome),43730415,22 Jan 2023,General Audiences,M/M,Choose Not To Use Archive Warnings,Complete Work,English,"5,740",5,12,32,4,435
Unconditional Love,lunarshadow,44455069,22 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,"4,341",1,26,164,16,1017
99 and a Jedi,Dezgate,44463760,22 Jan 2023,General Audiences,"F/M, Gen, M/M","Choose Not To Use Archive Warnings, Graphic Depictions Of Violence, Major Character Death",Work in Progress,English,"4,641",1,2,8,2,161
Auction Angst,pronker,44462980,22 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,832,1,0,1,0,10
covered in you,empstrikesback,44462548,22 Jan 2023,General Audiences,F/M,No Archive Warnings Apply,Complete Work,English,"2,814",1,3,18,2,147
Voice Messages,GemmaRose,44462191,22 Jan 2023,General Audiences,M/M,No Archive Warnings Apply,Complete Work,English,685,1,6,50,1,188
Grogu and his buir'e,Eggtoddy,44458888,22 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,297,1,4,62,5,428
Random Star Wars(ish) [Art],Indira_Korr,44457034,22 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Work in Progress,English,40,3,6,7,0,25
Like a Ride That Cannot Be Stopped,MerlynBane,38607198,22 Jan 2023,General Audiences,Multi,No Archive Warnings Apply,Complete Work,English,"44,537",9,14,117,16,1746
R&R,66chaoticMinds,44454802,22 Jan 2023,General Audiences,F/M,No Archive Warnings Apply,Complete Work,Español,"1,760",1,0,1,0,15
Just… Another Loss,OverexposedLighting,44454781,22 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,662,1,1,16,1,82
Echoy,ChemistryNerd,44454712,22 Jan 2023,General Audiences,Gen,No Archive Warnings Apply,Complete Work,English,"2,705",1,3,43,2,359
