Work ID,Warnings,Relationships,Characters,Other
44810182,Creator Chose Not To Use Archive Warnings,,"Omega (Star Wars: The Bad Batch), Adult Omega (Star Wars: The Bad Batch) - Character, Boba Fett, Fennec Shand, Other Star Wars Character(s)","After Season One of the Book of Boba Fett, Time jump from TBB to TBOBF era, Bounty Hunters, Friends and Enemies, Found Family, Clones, Adventure, Missions and Bounty Hunting, Frenemies and Frenefamily?, Continued Saga, Mishaps and happenstances, Could Be Canon, Not Canon Compliant, Palace lost, Adult Omega (Star Wars: The Bad Batch), Mandoverse, Humour"
44809519,No Archive Warnings Apply,,"Din Djarin, Migs Mayfeld, Fennec Shand, Boba Fett, Cara Dune",
44809312,No Archive Warnings Apply,Din Djarin/Luke Skywalker,"Luke Skywalker, Grogu | Baby Yoda, Din Djarin, Ahsoka Tano, Anakin Skywalker","Gift Exchange, Fluff, Family Fluff, Holidays, Tatooine Slave Culture (Star Wars)"
44809108,No Archive Warnings Apply,"Satine Kryze & Anakin Skywalker, Mentioned Satine Kryze/Obi-Wan Kenobi, Mentioned Padme Amidala/Anakin Skywalker - Relationship","Satine Kryze, Anakin Skywalker","Assassination Attempt(s), POV Satine Kryze, Secret Relationship(s), Gift Exchange"
44809066,No Archive Warnings Apply,"Garazeb ""Zeb"" Orrelios & Hera Syndulla, Alexsandr Kallus/Garazeb ""Zeb"" Orrelios","Garazeb ""Zeb"" Orrelios, Hera Syndulla","oops more buddy cop, i'm calling this a character study, you can't stop me"
11952459,Creator Chose Not To Use Archive Warnings,Luke Skywalker & Darth Vader,"Luke Skywalker, Leia Organa, obi wan kenobi, Yoda (Star Wars), Mon Mothma, Cassian Andor, Chirrut Îmwe, Baze Malbus, Anakin Skywalker | Darth Vader, Sheev Palpatine | Darth Sidious, Firmus Piett, Hondo Ohnaka, Ezra Bridger, Kanan Jarrus","Vader is a woman, but with the same personality, Kidnapping, Capture, Minor Violence, Implied/Referenced Brainwashing, Vader finds Luke, Suitless Vader, Politics, Fem Vader"
44807926,Creator Chose Not To Use Archive Warnings,"CT-782 | Hevy & Original Character(s), Original Character(s) & Original Character(s)","CT-782 | Hevy, Original Characters, Mirialan Characters (Star Wars), Togruta Characters (Star Wars), Twi'lek Characters (Star Wars)","CT-782 | Hevy Lives, Alternate Universe - Canon Divergence, Major Character Injury, Injury Recovery, Angst, Angst and Feels, Whump, Psychological Trauma, Implied/Referenced Character Death, Not Really Character Death, Febuwhump 2023"
44807800,No Archive Warnings Apply,"CC-2224 | Cody/Obi-Wan Kenobi, CC-2224 | Cody & Obi-Wan Kenobi, Obi-Wan Kenobi & Anakin Skywalker","CC-2224 | Cody, Obi-Wan Kenobi, Anakin Skywalker, Padmé Amidala","Lemon Cakes, cakes, Fluff, Established Relationship, No plot just fluff, no beta we die like men, Clones, Clone Wars, Starship Negotiator | Obi-Wan Kenobi's Star Destroyer, Cuddling & Snuggling, Tooth-Rotting Fluff, Lovers, canon is for boring people, i made up alot of stuff that does actually not exist, Funny, CC-2224 | Cody Loves Obi-Wan Kenobi, cute little men, CC-2224 | Cody is a Disaster, Jedi, no hurt, its all just so very very lovely"
44807493,No Archive Warnings Apply,"CT-21-0408 | CT-1409 | Echo & CT-27-5555 | ARC-5555 | Fives & CT-7567 | Rex, CT-21-0408 | CT-1409 | Echo & CT-27-5555 | ARC-5555 | Fives","Ahsoka Tano, CT-21-0408 | CT-1409 | Echo, CT-27-5555 | ARC-5555 | Fives","Singing, Dancing, Dancing and Singing, Fun, Silly, Celebrations"
41980647,No Archive Warnings Apply,"Anakin Skywalker & Ahsoka Tano, Leia Organa & Anakin Skywalker & Luke Skywalker, Padmé Amidala & Obi-Wan Kenobi & Anakin Skywalker, Padmé Amidala/Anakin Skywalker, Obi-Wan Kenobi & Luke Skywalker, Luke Skywalker & Ahsoka Tano, Leia Organa & Luke Skywalker, Leia Organa & Anakin Skywalker, Luke Skywalker & Yoda","Luke Skywalker, Anakin Skywalker, Leia Organa, Padmé Amidala, Ahsoka Tano, Obi-Wan Kenobi, Sheev Palpatine | Darth Sidious, Yoda (Star Wars), Mace Windu","Babysitting, Fluff, Domestic Fluff, Sunshine Luke Skywalker, Eating worms, teaching small children to write poisonous, the two are connected, First Crush, but actually more like, childish misunderstanding of the purpose of marriage, luke chaos embodied skywalker, Taxes, Father-Daughter Relationship, That's Not How The Force Works (Star Wars), Force Bond (Star Wars), Protective Leia Organa, Vindictive Leia Organa, i am once again making sith bonds an allegory for intrusive thoughts, Canon-Typical Violence, a bit less than canon actually, Obi-Wan is a damsel, Luke is a damsel, dumbass damsel duo, Decided it’s nigh time, to put the terror twin in terror twins, that’s right it’s time for, nightmare child luke"
44806378,No Archive Warnings Apply,"CT-27-5555 | ARC-5555 | Fives & Ahsoka Tano, CT-21-0408 | CT-1409 | Echo & CT-27-5555 | ARC-5555 | Fives, CT-21-0408 | CT-1409 | Echo & Ahsoka Tano","Ahsoka Tano, CT-27-5555 | ARC-5555 | Fives, CT-21-0408 | CT-1409 | Echo","Ahsoka Tano is So Done, CT-27-5555 | ARC-5555 | Fives Deserves Better, but not really, he had it coming, Don't underestimate Ahsoka, She is a savage"
44806045,Creator Chose Not To Use Archive Warnings,"CC-2224 | Cody/CT-9904 | Crosshair, CC-2224 | Cody & CT-9904 | Crosshair","CC-2224 | Cody, Crosshair (Star Wars: The Bad Batch), Ahsoka Tano, Obi-Wan Kenobi","A Multiverse of Star Wars Fan Fiction by Yours Truly, Whatever happened to Cody and Crosshair?, Empire and Clone Rebellion Era, Snippets in time, Established Relationship, Playing Taxi/Uber Service, Clone Troopers Deserve Better (Star Wars), Lots of Angst, Cody breaks down, Meeting old friends, Set during and around Season 2 of TBB, fixit, what if, Not Canon Compliant, could be canon?, Crosshair is being a good partner, Planet Tatooine (Star Wars), Self-Reflection, Self hate and loathing, lots of feelings and emotions"
44805454,"Creator Chose Not To Use Archive Warnings, No Archive Warnings Apply",,"Saw Gerrera, Luthen Rael",Fanvids
44804893,No Archive Warnings Apply,,"Anakin Skywalker, Ahsoka Tano, Obi-Wan Kenobi, CC-2224 | Cody, CT-7567 | Rex, CT-27-5555 | ARC-5555 | Fives, CT-21-0408 | CT-1409 | Echo, CT-6116 | Kix, CT-5597 | Jesse, Clone Trooper Waxer (Star Wars), Clone Trooper Boil (Star Wars)","Diapers, diapered jedi, Team Bonding, Movie Night, caregiver rex, Caregiver Anakin, ABDL, But only a little, togruta shouldn't eat human food, but really she is a carnavore"
44804702,No Archive Warnings Apply,"Obi-Wan Kenobi & Bail Organa, CC-2224 | Cody & Obi-Wan Kenobi","Obi-Wan Kenobi, CC-2224 | Cody, Bail Organa","Diapers, diapered jedi, ABDL, Non-Sexual Age Play, Daddy!Bail, Accidents, Broken Bones"
44804393,No Archive Warnings Apply,,"CC-2224 | Cody, Obi-Wan Kenobi","Ficlet, messing, Accidents"
44803913,No Archive Warnings Apply,"Padmé Amidala & Ahsoka Tano, Padmé Amidala/Anakin Skywalker (background)","Padmé Amidala, Ahsoka Tano, Anakin Skywalker","Jedi Padmé Amidala, Ahsoka Tano as Padmé Amidala's Padawan, Senator Anakin Skywalker, Alternate Universe, Jedi Padme AU, Jedi Culture & Tradition (Star Wars), Birthday, Gift Giving, Fluff, Sewing"
44802449,No Archive Warnings Apply,,"Ed (Ed Edd n Eddy), Edd ""Double D"", Eddy (Ed Edd n Eddy), B1 Battle Droids (Star Wars), Anakin Skywalker, Ahsoka Tano, Obi-Wan Kenobi, Kevin (Ed Edd n Eddy), Nazz (Ed Edd n Eddy), Sarah (Ed Edd n Eddy), Jimmy (Ed Edd n Eddy), Plank (Ed Edd n Eddy), Rolf (Ed Edd n Eddy), Johnny","Galactic Republic (Star Wars), Separatists | Confederacy of Independent Systems (Star Wars)"
44801275,No Archive Warnings Apply,Jon Antilles & Knol Ven'nari,"Jon Antilles, Knol Ven'nari","Introspection, Developing Friendships"
44800971,No Archive Warnings Apply,Leia Organa & Luke Skywalker,"Leia Organa, Luke Skywalker, Beru Whitesun, Owen Lars, Bail Organa","Alternate Universe - Canon Divergence, Luke Skywalker is an Organa, Leia Organa is a Skywalker, First Meetings, Leia Organa & Luke Skywalker Raised Together, Sibling Bonding, Luke Skywalker Has Long Hair, Light Angst, Force Bond (Star Wars)"
44800382,No Archive Warnings Apply,Anakin Skywalker & Shmi Skywalker,"Shmi Skywalker, Anakin Skywalker, Qui-Gon Jinn","What my crazy muse comes up with when I sleep..., Dark-Drabble, Dark Shmi, Book of the Siths, Alternate Universe - Canon Divergence"
24267847,No Archive Warnings Apply,"Ezra Bridger & CT-7567 | Rex, Ezra Bridger & Ahsoka Tano, R2-D2 & Anakin Skywalker, Ezra Bridger & Anakin Skywalker, CT-7567 | Rex & Anakin Skywalker, Anakin Skywalker & Ahsoka Tano, Ezra Bridger & Obi-Wan Kenobi, CC-2224 | Cody & Obi-Wan Kenobi, Ezra Bridger & Kanan Jarrus","Ahsoka Tano, Anakin Skywalker, Ezra Bridger, CT-7567 | Rex, R2-D2 (Star Wars), Yoda (Star Wars), Obi-Wan Kenobi, CC-2224 | Cody, Mace Windu, Luminara Unduli, Barriss Offee, Kanan Jarrus","Thrawn will not be included, Canon-Typical Violence, Mentions of Non-Graphic Injuries, Blood, I stayed up until 3am writing this, Rex is probably ooc but do I care?, no, This takes place at the start of the Clone Wars series, trigger warning: blood, This is after the end of SWR, Ezra has long hair because I said so, Ezra Bridger Has PTSD, Ezra Bridger Needs a Hug, Ezra Bridger has Self-Worth issues, Panic Attacks, Anxiety Attacks, Rex is Trying His Best, Ezra misses his fam, Angst, Ezra Bridger Gets a Hug, I am writing this out of spite, Canon can and will die in a ditch, Time Travel Fix-It, Post-Canon Fix-It, and, Pre-Canon Fix-It, The clones deserve happiness so that what I'm giving them, Kanan is sad, He wants his boy"
44798187,No Archive Warnings Apply,Obi-Wan Kenobi & Anakin Skywalker,"Obi-Wan Kenobi, Anakin Skywalker","Anakin Skywalker Needs a Hug, Whump, Hurt/Comfort, Master & Padawan Relationship(s), Obi-Wan Kenobi Needs a Hug"
44797222,No Archive Warnings Apply,CC-2224 | Cody & Obi-Wan Kenobi,"CC-2224 | Cody, Obi-Wan Kenobi","Pre-Relationship, Fluff, Crushes, Fluffuary | Fluffy February 2023, Double Drabble"
44796151,No Archive Warnings Apply,"Boba Fett/You, Boba Fett & You, Boba Fett/Reader, Boba Fett & Reader",Boba Fett,"Soft Boba Fett, Protective Boba Fett, Dominant Boba Fett, reader is suffering depression, Boba is proud of you, Domestic Fluff, Fluff, Romantic Fluff, Short, Short One Shot, Short & Sweet, Established Relationship"
44792074,No Archive Warnings Apply,"CC-2224 | Cody & CC-3636 | Wolffe, CC-2224 | Cody & CT-7567 | Rex, CC-2224 | Cody & Original Clone Trooper Character(s), CC-2224 | Cody & CC-1010 | Fox","CC-2224 | Cody, CT-7567 | Rex, CC-1010 | Fox, CC-3636 | Wolffe, Original Clone Character(s), CC-5052 | Bly, CC-6454 | Ponds, Clone Commander Monnk (Star Wars), CC-1119 | Appo","Alternate Universe, Chatting & Messaging, This is Half Chat Fic Half Normal Fic, Mystery, Siblings, Sibling Antics and Shenanigans, CC-2224 | Cody Needs a Break, CC-2224 | Cody is a Little Shit, CC-3636 | Wolffe is a Little Shit, Honestly all CCs have the genetics to be Shitheads, Rex is Going to Need a Break Off Screen, RM's at it Again With the OCs, Crack Treated Seriously, Cody's ""Not My System Army Not My Problem"" Mentality, Until Rex Makes it His Problem, I Choose to Ignore what the Wiki Says About Some Planet's Climate Because I Can, Look the entire GAR configuration is a Hot Mess and I Will Make it up to save myself the trauma"
44789812,No Archive Warnings Apply,"99 (Star Wars: The Clone Wars) & Crosshair & Hunter & Tech & Wrecker (Star Wars: The Bad Batch), 99 & Crosshair, 99 & Wrecker","99 (Star Wars: The Clone Wars), Nala Se, Crosshair (Star Wars: The Bad Batch), Hunter (Star Wars: The Bad Batch), Tech (Star Wars: The Bad Batch), Wrecker (Star Wars: The Bad Batch)","Found Family, Ableism"
30348744,Creator Chose Not To Use Archive Warnings,"Leia Organa/Han Solo, Mara Jade/Luke Skywalker, Din Djarin/Luke Skywalker, Din Djarin & Grogu | Baby Yoda, Rey & Luke Skywalker, Luke Skywalker & Darth Vader, Obi-Wan Kenobi & Anakin Skywalker & Ahsoka Tano, Chewbacca & Han Solo","Luke Skywalker, Leia Organa, Han Solo, Obi-Wan Kenobi, Padmé Amidala, CT-7567 | Rex, CC-2224 | Cody, Dooku | Darth Tyranus, Lando Calrissian, Din Djarin, Cara Dune, Mara Jade, Rey (Star Wars), Poe Dameron, Finn (Star Wars), Ben Solo | Kylo Ren, Armitage Hux, Phasma (Star Wars), Yoda (Star Wars), Sheev Palpatine | Darth Sidious, Qui-Gon Jinn, Wedge Antilles, C-3PO (Star Wars), R2-D2 (Star Wars), Chewbacca (Star Wars), Darth Maul, Moff Gideon (Star Wars), Thrawn | Mitth'raw'nuruodo, Boba Fett, Cobb Vanth, Grogu | Baby Yoda, Fennec Shand, Wes Janson, Joruus C'baoth, Darth Bane, Revan (Star Wars), Hego Damask | Darth Plagueis, Darth Zannah, Darth Cognus, Rugess Nome | Darth Tenebrous, Anakin Skywalker | Darth Vader, Asajj Ventress, Reva Sevander | Third Sister, Owen Lars, Beru Whitesun, Cronal | Blackhole","Star Wars: Original Trilogy Era, Star Wars: Sequel Trilogy Era, References to Star Wars: The Clone Wars (2008), Star Wars: Prequel Trilogy Era, References to Star Wars Legends, Fusion of Star Wars Legends and Disney Canon, Humor, Fluff and Humor, Angst and Humor, Sexual Humor, Father-Son Relationship, Brother-Sister Relationships, Father-Daughter Relationship"
44786638,No Archive Warnings Apply,,"Male Sith Warrior, Nexu - Character","Art, Fanart, Digital Art, Fluff, WTF Kombat 2023, WTF | Winter Temporary Fandom Kombat, WTF Star Wars 2023, Don't copy to another site"
44786200,No Archive Warnings Apply,Poe Dameron/Original Character(s),"Poe Dameron, Original Characters","Alternate Universe - Canon Divergence, Fluff, First Dates, Falling In Love"
44785921,Creator Chose Not To Use Archive Warnings,Riyo Chuchi/CC-1010 | Fox,"CC-1010 | Fox, Riyo Chuchi, CC-4477 | Thire","Tom's Diner, song-fic, Short, From Thire's POV"
44785483,No Archive Warnings Apply,,CT-21-0408 | CT-1409 | Echo,"WTF Kombat 2023, Collage, Aesthetic Collage, WTF | Winter Temporary Fandom Kombat, WTF Star Wars 2023, Don't copy to another site"
44785441,No Archive Warnings Apply,,Clone Trooper Howzer (Star Wars),"WTF Kombat 2023, Collage, Aesthetic Collage, WTF | Winter Temporary Fandom Kombat, WTF Star Wars 2023, Don't copy to another site"
44785399,No Archive Warnings Apply,,CT-27-5555 | ARC-5555 | Fives,"WTF Kombat 2023, Collage, Aesthetic Collage, WTF | Winter Temporary Fandom Kombat, WTF Star Wars 2023, Don't copy to another site"
44785369,No Archive Warnings Apply,,CT-7567 | Rex,"WTF Kombat 2023, Collage, Aesthetic Collage, WTF | Winter Temporary Fandom Kombat, WTF Star Wars 2023, Don't copy to another site"
44785300,No Archive Warnings Apply,,"CT-21-0408 | CT-1409 | Echo, CT-27-5555 | ARC-5555 | Fives, CT-4040 | Cutup, CT-00-2010 | Droidbait, CT-782 | Hevy","WTF Kombat 2023, Collage, Aesthetic Collage, WTF | Winter Temporary Fandom Kombat, WTF Star Wars 2023, Don't copy to another site"
44785261,No Archive Warnings Apply,Kanan Jarrus/Hera Syndulla,"Hera Syndulla, Kanan Jarrus, C1-10P | Chopper","WTF Kombat 2023, Collage, Aesthetic Collage, WTF | Winter Temporary Fandom Kombat, WTF Star Wars 2023, Don't copy to another site"
44783644,No Archive Warnings Apply,,"Fennec Shand, Bo-Katan Kryze, Koska Reeves, Cara Dune, Peli Motto",Girl Power
44782855,Creator Chose Not To Use Archive Warnings,Feemor & Arla Fett,"Feemor (Star Wars), Arla Fett","Alternate Universe - Canon Divergence, Death Watch | Kyr'tsad (Star Wars), The Mandalorian Darksaber (Star Wars), Brainwashing, Guilt, Arla Fett Needs a Hug, she gets it offscreen dw, Angst, Angst and Feels, Febuwhump 2023, Temple Guard Feemor"
44782300,No Archive Warnings Apply,"Jedi Master Character(s) & Jedi Padawan Character(s), Burryaga Agaburry & Nib Assek","Burryaga Agaburry, Nib Assek, Jedi Padawan Character(s), Burryaga ""Burry"" Agaburry","Master & Padawan Relationship(s), Jedi, The Force, Planet Kashyyyk (Star Wars), Jedi Temple (Star Wars), Planet Coruscant (Star Wars), Kyber Arch, Kyber Crystals (Star Wars), Force Meditation (Star Wars), Wookiee Species (Star Wars)"
44118510,Creator Chose Not To Use Archive Warnings,Padmé Amidala/Anakin Skywalker,"Padmé Amidala, Anakin Skywalker, Obi-Wan Kenobi, Luke Skywalker, Leia Organa",Love
44781682,No Archive Warnings Apply,Din Djarin/Luke Skywalker,"Din Djarin, Luke Skywalker","The Force, Hallucinations, Altered Mental States, Memory Alteration, Whump, Febuwhump"
44781595,No Archive Warnings Apply,CC-2224 | Cody & CC-1010 | Fox,"CC-1010 | Fox, CC-2224 | Cody",Angst with a Hopeful Ending
44781343,No Archive Warnings Apply,Jon Antilles & Fay,"Jon Antilles, Fay (Star Wars)","Friendship, Anniversary, Fluff"
44780434,No Archive Warnings Apply,Obi-Wan Kenobi & Anakin Skywalker,"Obi-Wan Kenobi, Anakin Skywalker, Quinlan Vos, Aayla Secura","Hurt/Comfort, Light Angst, Humor, Master & Padawan Relationship(s), Padawan Anakin Skywalker, Fluff, Obi-Wan Kenobi Needs a Break, Anakin Skywalker is a Little Shit"
44459374,No Archive Warnings Apply,"Din Djarin & Grogu | Baby Yoda, Grogu | Baby Yoda & Ben Solo, Din Djarin & Grogu | Baby Yoda & Original Character(s), Ben Solo/Original Female Character(s)","Din Djarin, Grogu | Baby Yoda, Ta'lan Bet, Seb Ta'low, Laac Straso, Han Solo, Ben Solo",Planet Chandrila (Star Wars)
44779945,No Archive Warnings Apply,"Obi-Wan Kenobi & Anakin Skywalker, Obi-Wan Kenobi/Anakin Skywalker","Obi-Wan Kenobi, Anakin Skywalker","Age Regression/De-Aging, Implied Relationships, Fluff, Non-Sexual Age Play, Alternate Universe - College/University, Not really though more like, Alternate Universe - Modern Setting"
44778949,No Archive Warnings Apply,"Poe Dameron/Original Character(s), Poe Dameron & Original Child Character(s)","Poe Dameron, Original Female Character(s), Original Child Character(s)","Fluff, Loth-Cats (Star Wars), Kid Fic"
43161072,No Archive Warnings Apply,"CT-21-0408 | CT-1409 | Echo/Reader, CT-21-0408 | CT-1409 | Echo & CT-7567 | Rex, Hunter & Omega (Star Wars: The Bad Batch), Reader & Omega","Reader, CT-21-0408 | CT-1409 | Echo, CT-7567 | Rex, Tech (Star Wars: The Bad Batch), Obi-Wan Kenobi, Wrecker (Star Wars: The Bad Batch), Hunter (Star Wars: The Bad Batch), Original Characters, Omega (Star Wars: The Bad Batch), Cid (Star Wars: The Bad Batch)","Gender-Neutral Pronouns, Gender-neutral Reader, Hurt/Comfort, Canon-Typical Violence, Canon-Compliant Body Horror, Emotional Hurt/Comfort, Rescue Missions, Grey Jedi, Force-Sensitive Reader, Injury Recovery, Angst and Hurt/Comfort, Reunions, Slow Burn, Getting Together, Strangers to Lovers, Friends to Lovers"
44777974,No Archive Warnings Apply,Din Djarin/Cobb Vanth,Cobb Vanth,"Art, Fanart, Digital Art, Portraits, Alternate Universe - Canon Divergence, Possible Character Death, Angst, WTF DinCobb 2023, WTF | Winter Temporary Fandom Kombat 2023, WTF | Winter Temporary Fandom Kombat, Don't copy to another site"
44777812,No Archive Warnings Apply,Din Djarin/Cobb Vanth,Din Djarin,"Art, Fanart, Digital Art, Alternate Universe - Canon Divergence, Angst, Possible Character Death, Portraits, WTF DinCobb 2023, WTF | Winter Temporary Fandom Kombat 2023, WTF | Winter Temporary Fandom Kombat, Don't copy to another site"
