Author,Min_Word_count,Max_Word_count,Avg_Word_count,Min_Paragraph_Count,Max_Paragraph_Count,Avg_Paragraph_Count
AnakinFallenAngel09,1433,2632,1931.0,1,1,1.0
AnakinHighwalker,1914,1914,1914.0,1,1,1.0
AnakinSolo553,67716,67716,67716.0,13,13,13.0
Anakin_Nakamura,5113,5113,5113.0,2,2,2.0
Anakin_needs_love,3264,3264,3264.0,3,3,3.0
AnakinsPadawanBraid,1812,1812,1812.0,1,1,1.0
Anakinstopyourpanakin,5637,5637,5637.0,5,5,5.0
AnananaSensei,1054,1183,1105.0,1,1,1.0
AnandaRunner,1736,505,847.3333333333334,1,1,1.0
Anarchyinplasma,1375,1865,1620.0,1,1,1.0
Anastasia10,10513,10513,10513.0,5,5,5.0
Anastasia_Hux,201,833,517.0,1,1,1.0
Anastasiia_Osypova,1969,9848,4244.0,1,1,1.0
Anath_Tsurugi,6224,6224,6224.0,1,1,1.0
Anaztazia,580,580,580.0,1,1,1.0
Anbel123,2012,598,1305.0,1,3,2.0
Ancalima,1063,952,1648.7037037037037,1,3,1.1851851851851851
Ancathepurple,0,929,2614.794117647059,1,5,3.0294117647058822
Ancsi_Tahti,2364,2364,2364.0,2,2,2.0
AndAllMannerofThings,2197,82432,29149.333333333332,1,17,6.333333333333333
AndBeAVillian,542,542,542.0,1,1,1.0
AndersonLopes,3778,4034,3906.0,1,4,2.5
Andian,500,500,500.0,1,1,1.0
AndiinaRaethTash,10254,9953,9350.714285714286,2,7,4.142857142857143
Andraem (orphan_account),1758,1758,1758.0,1,1,1.0
Andre444,1489,1791,1640.0,1,1,1.0
Andrea_E_Howlett_Stark,1937,2357,2147.0,1,1,1.0
AndrewJTalon,2549,2549,2549.0,1,1,1.0
Andrina_Nightshade,2765,2765,2765.0,1,1,1.0
AndrogyneBard,749,749,749.0,1,1,1.0
AndromedaCat,568,568,568.0,1,1,1.0
Andromeda_Wolf,3724,3724,3724.0,1,1,1.0
AndromedaofOthys,0,957,478.5,1,1,1.0
AndyHood,1078,770,6261.375,1,17,3.0
AndyKenobi,2323,2323,2323.0,1,1,1.0
Andzia267,340,340,340.0,1,1,1.0
Anefi,469,469,469.0,1,1,1.0
Anewhope303,1090,507,943.3333333333334,1,1,1.0
AngelOfFire,2645,7749,4449.333333333333,1,1,1.0
AngelQueen,1106,946,996.5,1,1,1.0
AngelWars,1356,370,1641.6666666666667,1,1,1.0
Angel_Baby01,888,888,888.0,1,1,1.0
Angel_DemonQueen_Hunter,1054,1054,1054.0,1,1,1.0
Angel_Rheanys_Tyrin,1202,1202,1202.0,1,1,1.0
Angel_of_Anxiety_and_Tears,857,857,857.0,1,1,1.0
Angelcosmo,523,603,563.0,1,1,1.0
AngelicSigils,642,894,800.3333333333334,1,1,1.0
AngellTheNinth,1041,600,586.4,1,1,1.0
AngelsDream,2395,2395,2395.0,1,1,1.0
AngelynMoon,336,336,336.0,1,1,1.0
AngieWithMels,1867,1867,1867.0,1,1,1.0
Anglachel54,120,120,120.0,1,1,1.0
Angleterre97,1181,3051,2116.0,1,3,2.0
Anglotron,1390,1390,1390.0,1,1,1.0
Angorka,0,422,634.5,1,3,1.5
AngrySpaceGingers,6708,6708,6708.0,4,4,4.0
Angryangryowl,1400,675,798.25,1,1,1.0
Angst_King,1300,70,564.8888888888889,1,4,1.5555555555555556
AngstyDathomirians,109,109,109.0,1,1,1.0
Anhamirak,1520,1520,1520.0,1,1,1.0
AniSkywalker,996,996,996.0,1,1,1.0
Ani_Skywalker_1367,1774,1774,1774.0,1,1,1.0
Anibydesign,35257,35257,35257.0,4,4,4.0
Anidala05,225,474,391.0,1,1,1.0
AnidalaDefender,1193,1586,1363.5,1,1,1.0
Anima_princess_1,1155,997,2841.6153846153848,1,4,2.076923076923077
AnimalKrazed,1772,3045,2408.5,1,1,1.0
AnimeIsBad,4083,4083,4083.0,2,2,2.0
Anime_lover2741,22,22,22.0,1,1,1.0
AnironSidh,3667,3667,3667.0,3,3,3.0
Anise,4167,4167,4167.0,1,1,1.0
AnixiStyx,780,780,780.0,1,1,1.0
AnjuKuran,28899,28899,28899.0,8,8,8.0
Anka_Anny,3822,518,2170.0,1,2,1.5
Ankhart,1074,577,1133.3333333333333,1,1,1.0
Ankhetperue,1216,1216,1216.0,1,1,1.0
Ann3onymous,1129,752,1234.5,1,2,1.1666666666666667
AnnAntilles,1025,890,2733.285714285714,1,5,1.7142857142857142
AnnaCipactli12,1901,1901,1901.0,1,1,1.0
AnnaDruvez,2180,2180,2180.0,1,1,1.0
AnnaFay,1424,892,1042.3333333333333,1,1,1.0
AnnaTaure,3770,790,2280.0,1,1,1.0
Anna_Peach,656,656,656.0,1,1,1.0
Anna_Voralberg,100,983,2977.0714285714284,1,6,2.119047619047619
Anna_Wing,275551,275551,275551.0,74,74,74.0
Anna_banana,616,616,616.0,1,1,1.0
Anna_of_Pearl,17616,3927,6453.0,1,8,2.75
Annabelle3606,856,856,856.0,2,2,2.0
Annalay,1116,38627,19871.5,1,10,5.5
Annapods,28,28,28.0,1,1,1.0
Annariel,1743,900,824.0,1,8,2.75
AnneAnna,32,32,32.0,1,1,1.0
AnneNEmity,1174,1174,1174.0,1,1,1.0
AnneOwl2803,13019,3016,8017.5,15,3,9.0
AnneSadWalker,1727,805,1192.4,1,2,1.2
Annehiggins,1623,3181,2402.0,1,1,1.0
Anneku,11662,36060,23861.0,17,7,12.0
Annessarose,2352,3228,2692.8,1,1,1.0
Annetagonist,181,638,1263.5,1,4,1.75
Annette_N,0,713,241.375,1,1,1.0
Anneyy,1438,1438,1438.0,1,1,1.0
Annie D (scaramouche),3372,3372,3372.0,4,4,4.0
AnnieHart,5852,5852,5852.0,9,9,9.0
Annie_Walker,239864,239864,239864.0,45,45,45.0
AnodeAntarcSkywalker,1277,787,1032.0,1,1,1.0
Anoel,163,53,108.0,1,1,1.0
Anomuran,630,630,630.0,1,1,1.0
AnonBlueberry (hippydeath),1325,673,601.0,1,1,1.0
Anon_Omis,808,808,808.0,1,1,1.0
Anonpanda,356,608,453.6666666666667,1,1,1.0
Anonymous,0,980,1855.8260869565217,1,9,1.334448160535117
Anonymous300305,7084,7084,7084.0,5,5,5.0
Anonymous48,246,246,246.0,1,1,1.0
AnonymousJedi,814,814,814.0,1,1,1.0
AnonymousStoneFairyHero,16029,16029,16029.0,10,10,10.0
AnonymousVow,1092,2069,1580.5,1,1,1.0
Anonymous_Me,1451,1451,1451.0,1,1,1.0
Anonymous_Skrub,2536,2536,2536.0,1,1,1.0
Anonymous_Writer12,1179,1179,1179.0,1,1,1.0
Anonymouscow,1548,1548,1548.0,1,1,1.0
AnonymouslyDead,1009,819,1009.25,1,1,1.0
Anoray,186841,186841,186841.0,8,8,8.0
Anorlost,12541,9056,4636.285714285715,1,3,1.5714285714285714
AnotherStoryFan,655,655,655.0,3,3,3.0
Another_Typo,2177,4496,3336.5,1,1,1.0
Anpoe,2355,2355,2355.0,1,1,1.0
AnssiIndustrial,1146,678,1189.0,1,9,2.8
Anthem_of_the_Fates,530,530,530.0,1,1,1.0
Antigone_Sycamore,2768,554,1661.0,1,4,2.5
Antillia,1262,9720,4036.0,1,6,2.25
Antimone,1495,1495,1495.0,1,1,1.0
Antisceptic,5066,5066,5066.0,1,1,1.0
AntlersandFangs,10183,10183,10183.0,4,4,4.0
Antrodemus,452,452,452.0,1,1,1.0
Anxious_Alice_05,520,520,520.0,1,1,1.0
Anya25510,10678,3160,13324.0,14,4,17.333333333333332
Anymin,86,86,86.0,1,1,1.0
Anynms_Grl,275,758,443.3333333333333,1,1,1.0
Anything404,2195,2195,2195.0,1,1,1.0
Aodhan,1018,552,1131.4,1,1,1.0
AodhanKingkiller,913,913,913.0,1,1,1.0
Aokai,739,739,739.0,1,1,1.0
AozoraNoShita,7309,7309,7309.0,1,1,1.0
Aphantomfool,1195,939,2711.8,1,4,2.2
Aphilaeus,2117,619,1002.8333333333334,1,1,1.0
Apokalyptik,2814,2814,2814.0,1,1,1.0
ApolloLoki97,9577,9577,9577.0,1,1,1.0
Apollonia_Deserved_Better,3146,3146,3146.0,2,2,2.0
Apollos_Slytherin_Daughter,1329,2287,1934.6666666666667,1,1,1.0
ApomaroMellow,1201,876,1025.9411764705883,1,1,1.0
ApostolicPrincessinGod,1111,428,769.5,1,2,1.5
AppleCherry108,3082,3082,3082.0,1,1,1.0
ApplepieandCinnamon,1416,2330,1753.6666666666667,1,2,1.3333333333333333
Applesith,18541,844,5750.6,1,9,2.6
AppoApples,10271,97426,75954.88888888889,19,5,14.555555555555555
Apprendere,1621,28,824.5,1,2,1.5
Aprico,2972,781,1876.5,1,2,1.5
Apricot (Paradisi),1212,1363,1287.5,1,1,1.0
Aprilertuile,424,578,501.0,1,1,1.0
AquaWolfGirl,1410,3152,2072.0,1,2,1.3333333333333333
Aquaglow2,1385,1385,1385.0,1,1,1.0
AquariusNX01,734,734,734.0,1,1,1.0
Aquilaaqua,845,845,845.0,1,1,1.0
Aquilea,3048,3048,3048.0,1,1,1.0
Aquinique,8151,8151,8151.0,5,5,5.0
AquitaineQueen24,1072,1072,1072.0,1,1,1.0
ArSommers,1111,585,586.8666666666667,1,7,1.4
AraCian,100,99,124.75,1,1,1.0
Aragorn_II_Elessar,283,800,541.5,1,1,1.0
Aramenialys,16947,16947,16947.0,7,7,7.0
Aramirandme81,645,645,645.0,1,1,1.0
AramsayiPregius,159,159,159.0,1,1,1.0
Arana_Q,1371,374,872.5,1,1,1.0
AranelErunyauve,1591,670,2629.0,1,7,3.0
Arastel,1529,1529,1529.0,1,1,1.0
ArbutusBlossoms,34,34,34.0,1,1,1.0
Arcanaacid,1216,533,874.5,1,1,1.0
ArcaneHackist,406,541,473.5,1,1,1.0
Archaeodigit_dima,2076,2076,2076.0,1,1,1.0
Archangelsanonymous (ArchangelsAnonymous),690,690,690.0,1,1,1.0
Archer973,2323,814,1305.6666666666667,1,1,1.0
Archonadeptus,1053,934,1159.2307692307693,1,1,1.0
Archonate_Soerwen,7528,7528,7528.0,1,1,1.0
ArcticHangover,590,590,590.0,1,1,1.0
ArcticLucie,869,869,869.0,1,1,1.0
Arctoid32,160,160,160.0,1,1,1.0
Arcturis,1883,1883,1883.0,1,1,1.0
Arda_Luthien,691,691,691.0,1,1,1.0
ArdentAspen2,11545,7175,4702.5,1,9,5.333333333333333
ArdyJudas,1816,1816,1816.0,3,3,3.0
Aredhel_Alcarin,395,8876,4635.5,1,1,1.0
ArfFromMars,459,459,459.0,1,1,1.0
Argendriel,1064,1936,1584.0,1,1,1.0
ArgentGale,1237,796,860.6666666666666,1,1,1.0
ArgentLives,1219,562,1285.3333333333333,1,1,1.0
Argent_Vulpine,746,812,779.0,1,1,1.0
Argentat,657,657,657.0,1,1,1.0
Argetaie,1106,1106,1106.0,1,1,1.0
Arghnon,1429,7364,4396.5,1,1,1.0
AriaAlways,83,83,83.0,1,1,1.0
AriaGS,2217,2217,2217.0,2,2,2.0
AriaGrillArchive (AriaGrill),599,599,599.0,1,1,1.0
AriaGrillMisc (AriaGrill),117,869,493.0,1,2,1.5
AriadneJoly,15215,15215,15215.0,5,5,5.0
Ariana Deralte (ArianaDeralte),16870,562,5297.75,1,9,3.5
AriannaWolff,480,905,655.0,1,1,1.0
Aridette,1295,836,1071.7142857142858,1,1,1.0
AriesBatman,620,620,620.0,1,1,1.0
AriesOnMars,0,780,260.0,1,1,1.0
Arintothewoods,1196,1317,1256.5,1,1,1.0
Aristippus,1284,1284,1284.0,1,1,1.0
Aristotle_410,51359,51359,51359.0,9,9,9.0
Arisuke,3290,3290,3290.0,2,2,2.0
Arisusan,2828,4988,3643.25,1,1,1.0
Arizona_Sword,19580,9573,16162.5,2,5,3.0
Arkainea,1030,9802,2734.521739130435,1,6,1.7826086956521738
ArkhamWolf,681,681,681.0,5,5,5.0
Arkham_Cat,1310,834,930.0,1,1,1.0
ArlenianChronicles,10610,42487,26328.666666666668,14,4,11.666666666666666
Arlothia,1013,949,1279.0,1,3,1.2222222222222223
Arlyshawk,1788,923,1130.0,1,1,1.0
Armand42,2256,5856,4056.0,1,2,1.5
Armayra,1300,771,1311.625,1,1,1.0
ArmedWithAStaringFly,1008,2819,1714.7142857142858,1,1,1.0
ArminArlertTheHero,1057,1057,1057.0,1,1,1.0
Armin_05,2065,7513,13534.666666666666,1,8,2.1666666666666665
ArmitageRen34,1097,1097,1097.0,1,1,1.0
Arnis,15305,779,8042.0,1,8,4.5
AroWanKenobi,1197,5896,2517.6666666666665,1,5,2.3333333333333335
Aro_Ace_Austrian_in_Space,0,62,5328.666666666667,1,7,3.0
Arrolyn1114,16534,16534,16534.0,8,8,8.0
Arrow99104,14196,14196,14196.0,3,3,3.0
Ars_Longa,81538,81538,81538.0,15,15,15.0
ArsenicAndOldLace (orphan_account),1572,709,2539.8,1,2,1.2
Arson_Aetcuh,3994,685,2339.5,1,7,4.0
Art3mys,1737,443,1680.0,1,1,1.0
ArtGremlin,4566,976,2771.0,1,1,1.0
ArtWithShezz,1000,995,4794.9047619047615,1,7,3.1904761904761907
Art_Is_A_Form_Of_Anxiety,3683,402,2042.5,1,2,1.5
Art_Ninja,0,0,0.0,1,1,1.0
Artanar0,1607,3060,2333.5,1,5,3.0
Artemis1000,100,952,837.9459459459459,1,2,1.027027027027027
ArtemisBare,1090,1090,1090.0,1,1,1.0
ArtemisDax,1841,1841,1841.0,2,2,2.0
ArtemisDiana,263,441,352.0,1,1,1.0
ArtemisPendragon (ArtemisPendragyn),1417,1417,1417.0,1,1,1.0
ArtemisRose727,1720,1720,1720.0,1,1,1.0
ArtemisSol,1717,1717,1717.0,1,1,1.0
Artemis_Neardos,1646,4625,3135.5,1,1,1.0
Artherra,1064,85,4060.3333333333335,1,1,1.0
Arthórien (AmberDread),1051,1051,1051.0,1,1,1.0
Artiesile,0,597,1760.2105263157894,1,7,16.57894736842105
ArtificerGunn,1478,1478,1478.0,1,1,1.0
ArtificialWick,1744,1744,1744.0,1,1,1.0
Artifiction,3595,485,2040.0,1,1,1.0
Artikka,1049,978,3156.6666666666665,1,8,2.5
ArtistAtHeart1,1115,2990,1813.0,1,1,1.0
ArtisticVicu,3398,3398,3398.0,3,3,3.0
Arvanion,6088,6088,6088.0,4,4,4.0
ArvenaPeredhel,1575,1575,1575.0,1,1,1.0
Arwen00710,1725,2703,8210.333333333334,1,29,10.333333333333334
ArwingYoshi,3413,3413,3413.0,1,1,1.0
AryaTred,1060,1060,1060.0,1,1,1.0
Aryzia,1759,966,1362.5,1,1,1.0
Asaki_Kiri,5580,5580,5580.0,1,1,1.0
Asami_T,1123,1123,1123.0,1,1,1.0
AshGunnywolf,1217,1775,1496.0,1,1,1.0
Ash_Sokia,351,351,351.0,2,2,2.0
Ash_Tree,1295,449,872.0,1,1,1.0
Ashatrychka,0,9302,1288.0689655172414,1,1,1.0
Ashcantwrite,1507,968,2227.8333333333335,1,2,1.3333333333333333
AsherTye,3578,3578,3578.0,1,1,1.0
Asher_2179,1181,1181,1181.0,1,1,1.0
AshesGleamandGlow,1498,987,1242.5,1,1,1.0
AshesToFrost,1068,1068,1068.0,1,1,1.0
AshesofOrisoun (orphan_account),454,454,454.0,1,1,1.0
Ashkhan,1196,773,1385.0,1,1,1.0
Ashla_Ti,229923,5340,228194.25,1,92,47.5
AshleyHChan,31163,4238,17700.5,1,3,2.0
AshtynJones,14485,14485,14485.0,9,9,9.0
Asimiento,6666,6666,6666.0,6,6,6.0
Asimplewriterlivingasimplelife2,1002,2226,1574.4,1,2,1.2
Ask (Askii),579,579,579.0,1,1,1.0
AskArmitageHux,356,977,624.0,1,2,1.3333333333333333
AslansCompass,1362,847,1256.75,1,1,1.0
AsleepattheWeil,5671,5671,5671.0,1,1,1.0
Aspen System (dementedsoldier),200,200,200.0,1,1,1.0
AssassinMina,827,827,827.0,1,1,1.0
AssassinOfRome,0,2971,1784.0,1,1,1.0
Asta_Lily,2440,2440,2440.0,1,1,1.0
Astalitha,1631,969,2337.6666666666665,1,1,1.0
Astapae (EchoIsles99),1063,539,801.0,1,1,1.0
Asteria98,3641,4862,4251.5,1,1,1.0
AsteriaWhite,265,265,265.0,1,1,1.0
AstericLightning,1254,5721,3473.7272727272725,1,2,1.1818181818181819
Asthefirerises,1024,3319,2043.5,1,2,1.25
AsthraPolaris,649,649,649.0,1,1,1.0
AstraNite,1093,1189,1141.0,1,1,1.0
AstralAlmighty,0,863,1512.875,1,1,1.0
AstralArcher12,0,0,0.0,1,1,1.0
AstralOmega,568,568,568.0,1,1,1.0
Astray,1007,943,1300.1333333333334,1,1,1.0
Astre_Red,147,803,460.6666666666667,1,1,1.0
Astreaseria,1757,469,1113.0,1,2,1.5
Astrid200213,1371,1371,1371.0,1,1,1.0
AstridMyrna,1023,693,1473.75,1,2,1.125
AstroBookwormSinger,3293,3293,3293.0,1,1,1.0
Astro_Gobo,1110,267,688.5,1,1,1.0
Astrollnut,20233,20233,20233.0,3,3,3.0
Astronautka,1,1,1.0,1,1,1.0
Astronut,102,936,4697.72,1,5,3.76
AstrumSicarius,0,402,1324.6,1,1,1.0
AsunaChinaDoll,1017,985,904.9230769230769,1,1,1.0
Asymptotical,1575,4096,2835.5,1,1,1.0
AtLoLevad,1034,977,1085.608695652174,1,1,1.0
AtThisPoint,2586,2869,2727.5,1,1,1.0
Atalante,1368,880,1244.857142857143,1,2,1.1428571428571428
Atchamb7,1105,827,1104.25,1,1,1.0
AteIsa,1884,925,1951.0,1,1,1.0
Atelephobia,1302,1302,1302.0,1,1,1.0
AthLovegood,904,904,904.0,1,1,1.0
AthanasiusCreations,1417,934,1554.5,1,1,1.0
Athedreamer,2933,84747,43840.0,1,34,17.5
Athena83,1063,1810,1381.0,1,1,1.0
AthenaMuse,1591,1591,1591.0,3,3,3.0
AthenaReigns,7621,7621,7621.0,1,1,1.0
AthenaStarsnow,100,100,100.0,1,1,1.0
Athenafg26,7630,7630,7630.0,1,1,1.0
Atlantia,2475,2475,2475.0,1,1,1.0
AtlantisLux,1773,1773,1773.0,1,1,1.0
AtlasAffogato,1372,1372,1372.0,1,1,1.0
AtleasrK,1074,610,924.0,1,1,1.0
AtlinMerrick,1290,945,1117.5,1,1,1.0
Atra Materia (TheDarkMaterial),441,441,441.0,1,1,1.0
Atrosanguineus,785,785,785.0,1,1,1.0
Auamn (PumpkinNibbz),699,699,699.0,1,1,1.0
Aube,1471,1471,1471.0,1,1,1.0
Auburnish,811,811,811.0,2,2,2.0
Aud_McCartney,1296,3852,2574.0,1,1,1.0
Audrey_Lynne,790,790,790.0,1,1,1.0
AudrielTaurelin,1526,854,1818.875,1,8,2.25
Audrina1125,1789,1789,1789.0,1,1,1.0
AugmentedBeauty,2141,908,1524.5,1,1,1.0
Augustine94,1147,657,3940.8333333333335,1,5,1.6666666666666667
AulaCicero,140,157,148.0,1,1,1.0
Aunt_MaraJade,101,101,101.0,1,1,1.0
AuntieEm30,1073,6575,2452.25,1,5,2.0
Aunty_Climatic,19829,19829,19829.0,11,11,11.0
AuraMeche,706,706,706.0,1,1,1.0
Auranthe,2394,2394,2394.0,1,1,1.0
Aurazian,1172,4315,2743.5,1,2,1.5
Aurealin,9,9,9.0,1,1,1.0
AureliaGone,10931,8379,7100.0,19,5,8.666666666666666
Aurendel,107,246,176.5,1,1,1.0
Aureutr_Accoredge,606,606,606.0,1,1,1.0
Aurik_Kal_Durin,2807,2807,2807.0,1,1,1.0
AuroraNeutron,151683,151683,151683.0,16,16,16.0
AurumCalendula,0,0,0.0,1,1,1.0
Austere_Cinere,446,446,446.0,1,1,1.0
Autaria,1103,8871,4383.0,1,1,1.0
Autaria (orphan_account),47901,47901,47901.0,13,13,13.0
AuthorOutOfTime,1165,1165,1165.0,1,1,1.0
AuthorToBeNamedLater,1361,907,1554.0,1,5,1.3076923076923077
Authoranna,1200,2061,5958.75,1,5,2.0
Authoress,1357,1357,1357.0,1,1,1.0
AutieAuthorActivist,2057,2057,2057.0,1,1,1.0
Autistic_Assassin_Bird,6216,6216,6216.0,6,6,6.0
Autonomee,8906,8906,8906.0,3,3,3.0
Auttzthoughtz,2772,2772,2772.0,1,1,1.0
Autumn510,2465,2465,2465.0,3,3,3.0
AutumnJolene,244,932,2426.0,1,4,2.0
AutumnWoodsDreamer,1660,8541,4798.333333333333,1,4,3.0
Autumn_Fey,346,346,346.0,1,1,1.0
AutumnalWritings,2406,2406,2406.0,1,1,1.0
Autumnspinach,6243,6243,6243.0,1,1,1.0
Auxtessa,0,808,235.6,1,1,1.0
Auzo,341,564,452.5,1,1,1.0
Ava_Lira,785,785,785.0,1,1,1.0
Avali,1699,751,2638.6666666666665,1,3,1.3333333333333333
Avalon,2026,2026,2026.0,2,2,2.0
AvatarRoku1138,20170,905,7115.0,1,9,3.6666666666666665
Avatar_Snips,12121,718,12162.25,1,15,10.5
Avdal,1324,1727,1525.5,1,1,1.0
Avelera,985,985,985.0,1,1,1.0
Avendesade,2020,975,1902.5,1,1,1.0
AventiaWolf,290,395,342.5,1,1,1.0
Averin,1323,3017,2378.0,1,1,1.0
Avian248,1649,1649,1649.0,1,1,1.0
Avita,59345,59345,59345.0,13,13,13.0
Avner_Varne,9408,9408,9408.0,4,4,4.0
Avsanka,291,702,464.3333333333333,1,1,1.0
AwCoffeeNo,1920,1920,1920.0,1,1,1.0
Aweirdperson111,427,427,427.0,1,1,1.0
Awerka,10009,1174,5591.5,1,3,2.0
Awesome1fanficlover (orphan_account),419,419,419.0,1,1,1.0
AwkwardAngelIntrovert,1264,903,1118.5,1,1,1.0
Awkwardfanpanda,1346,1346,1346.0,1,1,1.0
Awseomness,3905,3905,3905.0,3,3,3.0
Axolotl_Supremacy,3132,3132,3132.0,1,1,1.0
AyaJinto,4592,4592,4592.0,1,1,1.0
Aya_Diefair,477,599,538.0,1,1,1.0
Ayame_no_kimi,1659,4117,2755.6666666666665,1,1,1.0
Ayantiel,0,0,0.0,1,1,1.0
AyeJay,2226,2226,2226.0,1,1,1.0
Ayearandaday,2974,75845,39409.5,1,83,42.0
Ayjay1778,6488,6488,6488.0,5,5,5.0
Ayleid,1262,3690,2476.0,1,1,1.0
Aynde,1199,2887,2043.0,1,1,1.0
Azalea_Scroggs,15284,6724,5176.285714285715,1,8,2.5714285714285716
Azashenya,344,344,344.0,1,1,1.0
Azdaema,100,807,609.4,1,3,1.4
Azdaema Pods (Azdaema),12,44,34.714285714285715,1,1,1.0
Azei,2054,2054,2054.0,1,1,1.0
AzeldaKurt,2253,2563,2439.3333333333335,1,1,1.0
Azertyrobaz,1017,972,4546.3,1,47,5.6
Azharion,4624,4624,4624.0,1,1,1.0
Azriella_Helsing,545,545,545.0,1,1,1.0
AzulaLover50000,315,315,315.0,1,1,1.0
Azunaeri,992,992,992.0,2,2,2.0
AzuraJae,1487,7887,4672.285714285715,1,3,1.1428571428571428
Azure_Lynx,7955,7955,7955.0,1,1,1.0
Azure_Waves,0,0,0.0,1,1,1.0
Azurite,1858,1858,1858.0,1,1,1.0
Azuwrite,2714,2714,2714.0,1,1,1.0
AzzleDazzle,350,350,350.0,1,1,1.0
B0n_chann,1646,1646,1646.0,1,1,1.0
B3_B0,1790,2551,2170.5,1,1,1.0
BAmarino86,4429,4429,4429.0,1,1,1.0
BB9enthusiasm,352,352,352.0,1,1,1.0
BB_Boule,2075,2075,2075.0,1,1,1.0
BH52,2169,82,1144.2941176470588,1,3,2.7058823529411766
BHATC,0,0,0.0,1,3,2.0
BKap,1673,1673,1673.0,1,1,1.0
BL4CK1 (webslinger9_5am),2158,2158,2158.0,3,3,3.0
BLA2006,3676,797,2236.5,1,2,1.5
BSCDV99,15,15,15.0,1,1,1.0
BSib,765,765,765.0,1,1,1.0
BTA00,211,642,459.3333333333333,1,1,1.0
BXVAce,4051,4338,4194.5,1,2,1.5
B_Radley,100,6505,2326.1666666666665,1,4,1.6666666666666667
Babblefishgirl,6062,6062,6062.0,4,4,4.0
Babie,0,0,0.0,1,1,1.0
Bablefishmouse,1278,511,3225.909090909091,1,8,1.7272727272727273
BabyDeer2298,1449,1449,1449.0,1,1,1.0
BabyYoda (IamJohnLocked4life),297,297,297.0,1,1,1.0
Baby_Yodel,1578,1578,1578.0,1,1,1.0
Bacara1138,1108,1569,1338.5,1,1,1.0
BackInMyDay,1364,1364,1364.0,1,1,1.0
Back_At_It_Betty,24303,24303,24303.0,14,14,14.0
Background_Foxe,2509,6217,4363.0,1,1,1.0
Bacner,1237,988,1065.857142857143,1,2,1.2857142857142858
BadBatcher_99,2870,2870,2870.0,1,1,1.0
BadForTheHeart,1704,1704,1704.0,3,3,3.0
BadWolfGirl01,208,208,208.0,1,1,1.0
BadWolffe,1544,500,724.0,1,1,1.0
BadbCatha,0,0,0.0,1,1,1.0
Badwolf36,1030,937,1465.5,1,1,1.0
BairnSidhe,18530,18530,18530.0,12,12,12.0
Bakasta64,813,813,813.0,1,1,1.0
Bakery300,35548,35548,35548.0,19,19,19.0
Baku,19,19,19.0,1,1,1.0
Balin_is_Life,3232,3232,3232.0,3,3,3.0
Bam4Me,1037,9393,3050.4545454545455,1,3,1.0909090909090908
BanSW,563,563,563.0,1,1,1.0
BananaChef,890,890,890.0,1,1,1.0
Banana_Wrapper,6688,890,2807.8333333333335,1,8,2.8333333333333335
Banananutloaf4life,3612,771,2135.0,1,1,1.0
Banavoid,1215,1497,1314.6666666666667,1,2,1.3333333333333333
Banderas8108,13104,2581,5877.0,1,1,1.0
Bandit123,2261,614,1437.5,1,1,1.0
BanditQueen22,895,895,895.0,1,1,1.0
BandraK,2045,2045,2045.0,1,1,1.0
Banehk,3661,3661,3661.0,11,11,11.0
BarbaRahRah,669,669,669.0,1,1,1.0
BarbaraFett,2117,4394,3255.5,1,1,1.0
BarbaraKaterina,2121,2121,2121.0,1,1,1.0
Barbarella_2018,1055,626,1673.8,1,1,1.0
BarbariousBarbarian,2954,3102,3028.0,1,4,2.5
Barbarismbeginsathome,631,631,631.0,1,1,1.0
Barin_McLegg,1934,1934,1934.0,1,1,1.0
Bariray,2190,2190,2190.0,3,3,3.0
Barkour,403,639,521.0,1,1,1.0
BaronVonChop,1073,8216,4427.103448275862,1,7,1.4482758620689655
BaronessEmma,2241,2241,2241.0,1,1,1.0
Barrel2s1cool,289,289,289.0,1,1,1.0
BarryPotter2003,230,230,230.0,1,1,1.0
Bashful_Fox,1075,1075,1075.0,1,1,1.0
BasilLeaves,338,7203,3770.5,2,4,3.0
Basingstoke,1084,802,1086.2,1,1,1.0
Bass0w0n,1049,896,2171.181818181818,1,3,2.0
Bassstation,47620,47620,47620.0,7,7,7.0
BastardlyOctoberSon,0,858,374.75,1,1,1.0
BastetWrites,507,852,2001.25,1,5,2.0
BatOnTheAttic,18343,2188,10265.5,1,4,2.5
Bat_and_Breakfast,471,471,471.0,1,1,1.0
Bat_out_of_hell,602,602,602.0,1,1,1.0
Batdad (MxOpifex),0,867,425.7142857142857,1,1,1.0
Batistasprincess,1205,1205,1205.0,1,1,1.0
Batjokespirkylux,1491,1491,1491.0,1,1,1.0
BatmansSidekic,725,725,725.0,1,1,1.0
Batsutousai,1408,1408,1408.0,1,1,1.0
Batsy7,1887,7593,3574.8333333333335,1,1,1.0
Battletales,887,887,887.0,1,1,1.0
BatuuPrincess,1062,746,1217.0,1,1,1.0
BayBee45,1452,516,1637.0,1,1,1.0
Baz,3186,5409,4092.5,2,4,3.0
BbbStrwbrry,741,741,741.0,1,1,1.0
Bbblaney77,2158,2158,2158.0,1,1,1.0
BeMyDarkling,1998,396,909.0,1,1,1.0
Be_Right_Back,1367,902,2203.125,1,1,1.0
BeaCoron,2647,2647,2647.0,1,1,1.0
BeachBunny,1981,399,1868.3333333333333,1,3,1.6666666666666667
Beacha,506,506,506.0,1,1,1.0
