"","author","total_posts","avg_posts_year","avg_posts_month","avg_posts_week","min_rating","max_rating","med_rating","avg_rating","min_word_count","max_word_count","avg_word_count","min_paragraph_count","max_paragraph_count","avg_paragraph_count","tag1","tag2","tag3","log_avg_rating"
"15183","Tired_of_playing_the_Empath",1,1,1,1,338,338,338,338,2187,2187,2187,2,2,2,NA,NA,NA,5.82304589548302
"15184","tiredlesbean",1,1,1,1,393,393,393,393,935,935,935,2,2,2,NA,NA,NA,5.97380961186926
"15185","tiredmoonlight",1,1,1,1,212,212,212,212,1226,1226,1226,1,1,1,"Obi-Wan Kenobi & Asajj Ventress","Obi-Wan Kenobi & Hondo OhnakaObi-Wan Kenobi","Asajj Ventress",5.35658627467201
"15186","Tiresias",1,1,1,1,81,81,81,81,1563,1563,1563,1,1,1,NA,NA,NA,4.39444915467244
"15187","Tiresomewrites",1,1,1,1,246,246,246,246,705,705,705,1,1,1,NA,NA,NA,5.50533153593236
"15188","tiresroll",1,1,1,1,119,119,119,119,3723,3723,3723,1,1,1,NA,NA,NA,4.77912349311153
"15189","TisBee",1,1,1,1,235,235,235,235,396,396,396,1,1,1,NA,NA,NA,5.45958551414416
"15190","Tish",3,1.5,1,1,120,304,134,186,1043,367,580.666666666667,1,1,1,NA,NA,NA,5.2257466737132
"15191","Tisha P Moon (tisha_p_moon)",10,3.33333333333333,1.46666666666667,1,189,1932,570.5,797.3,1104,3626,1977,1,1,1,NA,NA,NA,6.68123101950845
"15192","tisha_p_moon",1,1,1,1,952,952,952,952,2321,2321,2321,1,1,1,NA,NA,NA,6.85856503479136
"15193","Tishina",1,1,1,1,157,157,157,157,794,794,794,1,1,1,NA,NA,NA,5.05624580534831
"15194","titasjournal",4,4,1,1,581,5129,961,1908,1394,1758,1608.75,1,1,1,NA,NA,NA,7.55381085200823
"15195","titteringcat",2,1,1,1,399,990,412,600.333333333333,1483,905,1594,1,1,1,NA,NA,NA,6.39748505650785
"15196","Tizy",1,1,1,1,158,158,158,158,15212,15212,15212,1,1,1,NA,NA,NA,5.06259503302697
"15197","tjs_whatnot",1,1,1,1,152,152,152,152,1082,1082,1082,1,1,1,NA,NA,NA,5.02388052084628
"15198","TKcloud9",1,1,1,1,349,349,349,349,625,625,625,1,1,1,NA,NA,NA,5.85507192220243
"15199","TLvop",2,1,1,1,313,319,316,316,542,711,626.5,1,1,1,NA,NA,NA,5.75574221358691
"15200","tmwillson3",27,6.75,1.30555555555556,1,210,1716,606,665.571428571429,10155,946,3949.17142857143,1,8,1.28571428571429,NA,NA,NA,6.50064596276148
"15201","TN_1412_1110",1,1,1,1,10,10,10,10,10421,10421,10421,3,3,3,NA,NA,NA,2.30258509299405
"15202","tnnyoh",1,1,1,1,122,122,122,122,439,439,439,1,1,1,NA,NA,NA,4.80402104473326
"15203","to-a-merrier-world (wayward_wolves)",1,1,1,1,223,223,223,223,1217,1217,1217,1,1,1,NA,NA,NA,5.40717177146012
"15204","Toaofwriting",4,2,1,1,19,81,74.5,62.25,331,977,757.25,1,1,1,NA,NA,NA,4.13115853534482
"15205","ToastedBreadJen",1,1,1,1,10,10,10,10,1238,1238,1238,1,1,1,NA,NA,NA,2.30258509299405
"15206","Toastmaster9000",1,1,1,1,293,293,293,293,59,59,59,1,1,1,NA,NA,NA,5.68017260901707
"15207","Toastt",1,1,1,1,254,254,254,254,0,0,0,1,1,1,NA,NA,NA,5.53733426701854
"15208","toastystats (destinationtoast)",1,1,1,1,426,426,426,426,1565,1565,1565,3,3,3,NA,NA,NA,6.05443934626937
"15209","Toaverse",2,1,1,1,319,1499,1477,1098.33333333333,433,990,691,1,1,1,NA,NA,NA,7.00154915826849
"15210","tobestik",1,1,1,1,567,1043,805,805,305,689,497,1,1,1,NA,NA,NA,6.69084227741856
"15211","toboddly",1,1,1,1,254,254,254,254,1249,1249,1249,1,1,1,NA,NA,NA,5.53733426701854
"15212","tocourtdisaster",2,2,1,1,37,1616,792,815,1769,834,1096.33333333333,1,1,1,"CC-2224","Cody","Not Beta Read",6.70318811324086
"15213","todisturbtheuniverse",2,1,1,1,629,1948,1288.5,1288.5,12289,640,6464.5,1,3,2,NA,NA,NA,7.16123403009242
"15214","todreaminscarlet",6,6,1.2,1,148,1641,897,870.833333333333,1397,697,1963.83333333333,1,1,1,NA,NA,NA,6.76945060760496
"15215","Toffino",2,2,1,1,488,1037,762.5,762.5,39998,5133,22565.5,1,14,7.5,NA,NA,NA,6.63660250848157
"15216","togekissies",1,1,1,1,474,474,474,474,849,849,849,1,1,1,NA,NA,NA,6.16120732169508
"15217","Tohje",2,2,1,1,298,1151,724.5,724.5,1639,3911,2775,1,1,1,NA,NA,NA,6.58548176176074
"15218","Toito",1,1,1,1,143,143,143,143,592,592,592,1,1,1,NA,NA,NA,4.96284463025991
"15219","Tokomi",2,1,1,1,166,228,197,197,1349,487,918,1,1,1,NA,NA,NA,5.28320372873799
"15220","Tokuu",2,2,1,1,15,19,17,17,3279,572,1925.5,1,1,1,NA,NA,NA,2.83321334405622
"15221","tokyofish",1,1,1,1,1262,1262,1262,1262,702,702,702,1,1,1,NA,NA,NA,7.14045304310116
"15222","TolkienGirl",6,2,1,1,138,833,543,522,120,876,440.166666666667,1,1,1,NA,NA,NA,6.25766758788264
"15223","TolkienScholar23",1,1,1,1,66,66,66,66,1201,1201,1201,1,1,1,NA,NA,NA,4.18965474202643
"15224","tolstayas",1,1,1,1,1365,1365,1365,1365,1031,1031,1031,1,1,1,NA,NA,NA,7.21890970761906
"15225","Tomatosoupful",3,3,1,1,4646,24431,10206,13094.3333333333,1330,59875,25038,1,4,5.66666666666667,NA,NA,NA,9.47993484562931
"15226","tomatotrail",5,5,1,1.25,197,652,439,411,1041,814,1109.53333333333,1,1,1,NA,NA,NA,6.01859321449623
"15227","tomboy561623",8,2.66666666666667,1.11111111111111,1,9,1471,400.5,632,1232,99,1219.625,1,4,1.375,NA,NA,NA,6.44888939414686
"15228","Tomicaleto",4,1.33333333333333,1,1,1041,3354,2173.5,2185.5,11094,955,4603.75,1,8,3,NA,NA,NA,7.68959991430337
"15229","tomlinstylescutie",1,1,1,1,3686,3686,3686,3686,1105,1105,1105,1,1,1,NA,NA,NA,8.21229713822977
"15230","Tomoe_Akatsuki",2,1,1,1,10,35,22.5,22.5,1055,1152,1103.5,1,1,1,"Cassian Andor & Jyn Erso","Cassian Andor & Luthen RaelCassian Andor","Jyn Erso",3.11351530921037
"15231","tomthefanboy",2,1,1,1,75,99,87,87,1225,1379,1302,1,1,1,NA,NA,NA,4.46590811865458
"15232","tonberrys",1,1,1,1,761,761,761,761,5544,5544,5544,1,1,1,NA,NA,NA,6.63463335786169
"15233","toncheri",1,1,1,1,703,703,703,703,6493,6493,6493,2,2,2,NA,NA,NA,6.55535689181067
"15234","Toni",1,1,1,1,278,278,278,278,15448,15448,15448,10,10,10,NA,NA,NA,5.62762111369064
"15235","TonicWithoutStraw",1,1,1,1,40,40,40,40,1037,1037,1037,1,1,1,NA,NA,NA,3.68887945411394
"15236","Tonight_At_Noon",1,1,1,1,1748,1748,1748,1748,1138,1138,1138,1,1,1,NA,NA,NA,7.46622755621548
"15237","tonysnarks",1,1,1,1,979,979,979,979,1007,1007,1007,1,1,1,NA,NA,NA,6.88653164253051
"15238","TonyStarkissist",1,1,1,1,7415,7415,7415,7415,32203,32203,32203,6,6,6,NA,NA,NA,8.91126025457203
"15239","Tonythemage",1,1,1,1,217,217,217,217,1186,1186,1186,1,1,1,NA,NA,NA,5.37989735354046
"15240","too_many_sabers",2,1,1,1,48,661,354.5,354.5,1113,655,884,1,1,1,"CT-9904","Crosshair/Original Female Character(s)","Crosshair/Original Character(s)",5.87070834597218
"15241","too_obsessed_with_everything",2,2,1,1,621,801,711,711,1259,4481,2870,1,6,3.5,"CC-2224","Obi-Wan Kenobi & Anakin Skywalker","Obi-Wan Kenobi & Anakin Skywalker & Ahsoka Tano",6.56667242980324
"15242","Too_Tired_For_This_Shit_Its_Just_Fanfic",1,1,1,1,1253,1325,1289,1289,12,26,19,1,1,1,NA,NA,NA,7.16162200293919
"15243","TooBusyWriting",9,4.5,1.29166666666667,1,308,2107,931,1097.46153846154,10809,918,5380.76923076923,1,5,1.38461538461538,NA,NA,NA,7.00075509965328
"15244","toogaytodrive (pileofpolaroids)",1,1,1,1,348,348,348,348,80,80,80,1,1,1,NA,NA,NA,5.85220247977447
"15245","toomanydice",6,6,1.2,1,1,54,11,14.5714285714286,1028,779,679,1,1,1,NA,NA,NA,2.67906266422896
"15246","Toomanyfandoms_probably",1,1,1,1,171,171,171,171,713,713,713,1,1,1,NA,NA,NA,5.14166355650266
"15247","toomanystoryideas",1,1,1,1,1096,1096,1096,1096,882,882,882,1,1,1,NA,NA,NA,6.99942246750796
"15248","Toothlessbored",2,2,1,1,2588,6238,4413,4413,38738,6692,22715,1,1,1,NA,NA,NA,8.39231000926955
"15249","tooyoungtobeold",1,1,1,1,447,447,447,447,904,904,904,1,1,1,NA,NA,NA,6.10255859461357
"15250","topazice",1,1,1,1,283,283,283,283,21,21,21,1,1,1,"nanArmitage Hux","Ben Solo","Kylo Ren",5.64544689764324
"15251","TopShelfFics",1,1,1,1,25,25,25,25,1453,1453,1453,1,1,1,"CT-21-0408","CT-1409","Omega (Star Wars: The Bad Batch) & Reader",3.2188758248682
"15252","toque",4,1.33333333333333,1,1,226,11779,1076.5,3539.5,3079,933,1397.75,1,1,1,NA,NA,NA,8.17174075321424
"15253","torch",4,2,1,1,120,6664,859.5,2125.75,1116,881,3759,1,1,1,NA,NA,NA,7.6618799602659
"15254","Torilaa",1,1,1,1,503,503,503,503,2029,2029,2029,1,1,1,NA,NA,NA,6.22059017009974
"15255","ToriRay",2,1,1,1,140,1284,274.5,493.25,1629,5521,3184.25,1,1,1,NA,NA,NA,6.20101614490272
"15256","Tortellini",1,1,1,1,704,704,704,704,133,133,133,1,1,1,NA,NA,NA,6.55677835615804
"15257","TortoisetheStoryteller",1,1,1,1,31,31,31,31,3657,3657,3657,1,1,1,NA,NA,NA,3.43398720448515
"15258","TorWithoutAnH",1,1,1,1,320,320,320,320,722,722,722,1,1,1,NA,NA,NA,5.76832099579377
"15259","Toska (toskaache)",1,1,1,1,2196,2196,2196,2196,27407,27407,27407,11,11,11,"Rey/Ben Solo","Kylo Ren","Rey/Ben Solo",7.69439280262942
"15260","Tostermeister",1,1,1,1,182,182,182,182,907,907,907,1,1,1,NA,NA,NA,5.2040066870768
"15261","totally_hetero",4,4,1,1,465,1479,565.5,768.75,1006,3706,1532.75,1,1,1,NA,NA,NA,6.64476581912073
"15262","totchipanda",1,1,1,1,725,725,725,725,980,980,980,1,1,1,NA,NA,NA,6.58617165485467
"15263","tothebatcave53",1,1,1,1,256,256,256,256,1109,1109,1109,1,1,1,NA,NA,NA,5.54517744447956
"15264","tothefoolswhodream",2,2,2,1,170,286,228,228,1224,839,1031.5,1,1,1,NA,NA,NA,5.42934562895444
"15265","ToTryAgain",1,1,1,1,274,274,274,274,2150,2150,2150,1,1,1,NA,NA,NA,5.61312810638807
"15266","Toucheholland23",1,1,1,1,32,32,32,32,1554,1554,1554,2,2,2,"nanOriginal Jedi Character(s) (Star Wars)","Original Characters","Clone Cadets (Star Wars)",3.46573590279973
"15267","Tousdesanges",1,1,1,1,549,549,549,549,2757,2757,2757,2,2,2,NA,NA,NA,6.30809844150953
"15268","towardsmorning",1,1,1,1,676,676,676,676,1365,1365,1365,1,1,1,NA,NA,NA,6.51619307604296
"15269","ToWhomItMayConcern",5,5,2.5,1,1811,6569,3400,3299.28571428571,1068,4955,1855.42857142857,1,3,1.28571428571429,NA,NA,NA,8.10146127380939
"15270","towine (blacktreecle)",1,1,1,1,4101,4101,4101,4101,1786,1786,1786,1,1,1,NA,NA,NA,8.31898612539206
"15271","toxic_androgyny",1,1,1,1,3303,3303,3303,3303,2238,2238,2238,1,1,1,NA,NA,NA,8.10258642539079
"15272","toxicfrankenstein",1,1,1,1,309,309,309,309,1125,1125,1125,1,1,1,NA,NA,NA,5.73334127689775
"15273","tphgEDwMo6LRzUGzZ2zj",4,2,1.25,1,19,182,68,84.25,109,238,459,1,5,2.5,NA,NA,NA,4.43378856923247
"15274","TR_Purin",1,1,1,1,694,694,694,694,1127,1127,1127,1,1,1,NA,NA,NA,6.5424719605068
"15275","TR_SB92",1,1,1,1,267,267,267,267,75428,75428,75428,1,1,1,NA,NA,NA,5.58724865840025
"15276","Tracinyad",4,4,1,1,567,1110,838.5,838.5,1061,972,1491.75,1,3,1.5,NA,NA,NA,6.73161458126326
"15277","tragedie",2,2,2,1,328,417,372.5,372.5,1982,772,1377,1,3,2,NA,NA,NA,5.92023703781961
"15278","tragic_fantasyfan21",1,1,1,1,721,721,721,721,3587,3587,3587,1,1,1,NA,NA,NA,6.58063913728495
"15279","trainerlyra",1,1,1,1,1009,1009,1009,1009,1527,1527,1527,1,1,1,NA,NA,NA,6.91671502035361
"15280","traitor_for_hire",8,2,1,1,58,255,129,148.125,10301,8006,12851.875,1,4,4.125,NA,NA,NA,4.9980565118894
"15281","TramGirl",1,1,1,1,261,261,261,261,653,653,653,1,1,1,NA,NA,NA,5.56452040732269
"15282","TrampFiction",2,1,1,1,289,550,419.5,419.5,1854,3061,2457.5,1,2,1.5,NA,NA,NA,6.03906352590726
"15283","TranquilizedDropBear",1,1,1,1,1859,1859,1859,1859,1549,1549,1549,1,1,1,NA,NA,NA,7.52779398772144
"15284","transatlantyks",1,1,1,1,203,203,203,203,684,684,684,1,1,1,NA,NA,NA,5.31320597904179
"15285","transcendencism",12,3,1.1875,1,56,191,101,102.916666666667,1041,949,1967.75,1,2,1.08333333333333,NA,NA,NA,4.63391959927408
"15286","transfinn",2,2,1,1,559,2677,1618,1618,311,713,512,1,1,1,NA,NA,NA,7.38894609761844
"15287","transgendergerard",1,1,1,1,271,271,271,271,1018,1018,1018,1,1,1,NA,NA,NA,5.6021188208797
"15288","transientattention",3,3,1.5,1,154,1190,962,768.666666666667,140,817,384,1,1,1,NA,NA,NA,6.6446574121609
"15289","transkenobis",2,1,1,1,248,682,465,465,3802,8702,6252,1,1,1,NA,NA,NA,6.14203740558736
"15290","Transparentdragon",1,1,1,1,659,659,659,659,3144,3144,3144,1,1,1,NA,NA,NA,6.49072353450251
"15291","transportive",2,1,1,1,80,100,90,90,1838,593,1215.5,1,1,1,NA,NA,NA,4.49980967033027
"15292","trappednightingale",4,1.33333333333333,1.33333333333333,1,78,10459,993.5,3131,1366,879,1133.25,1,1,1,NA,NA,NA,8.04910772132641
"15293","trash_floof",1,1,1,1,113,113,113,113,215,215,215,1,1,1,NA,NA,NA,4.72738781871234
"15294","trash_noodle",2,2,1,1,611,1018,814.5,814.5,1233,2446,1839.5,1,1,1,NA,NA,NA,6.7025744280421
"15295","trash_to_the_power_of_me",1,1,1,1,1531,1531,1531,1531,1567,1567,1567,1,1,1,NA,NA,NA,7.33367639565768
"15296","Trash_tzar",1,1,1,1,139,139,139,139,871,871,871,1,1,1,NA,NA,NA,4.93447393313069
"15297","trashforanidala (MyBleedingSapphireHeart)",1,1,1,1,1021,1021,1021,1021,1291,1291,1291,1,1,1,NA,NA,NA,6.92853781816467
"15298","trashforreylo",1,1,1,1,759,759,759,759,1155,1155,1155,1,1,1,NA,NA,NA,6.63200177739563
"15299","trashofthethings",2,1,1,1,232,339,285.5,285.5,1670,2410,2040,1,1,1,NA,NA,NA,5.65424202909607
"15300","TrashProduction",3,3,1,1,48,252,100,117.6,1914,599,1853.2,1,2,1.2,NA,NA,NA,4.76728903546453
"15301","TrashqueenofAngmar91",4,2,1,1,653,2643,1686.5,1667.25,1997,5319,3639.25,1,1,1,NA,NA,NA,7.41893084151242
"15302","trashtrove (editoress)",1,1,1,1,1302,1302,1302,1302,4751,4751,4751,1,1,1,NA,NA,NA,7.17165682276851
"15303","trashy6282",2,2,2,1,1175,1641,1408,1408,3268,5954,4611,2,3,2.5,NA,NA,NA,7.24992553671799
"15304","trashyshipper",1,1,1,1,470,470,470,470,451,451,451,1,1,1,NA,NA,NA,6.1527326947041
"15305","TrashySwitch",2,2,2,1,647,714,680.5,680.5,2669,3296,2982.5,1,1,1,NA,NA,NA,6.52282782209152
"15306","Travok",1,1,1,1,1846,1846,1846,1846,663,663,663,2,2,2,NA,NA,NA,7.5207764150628
"15307","Treaa",1,1,1,1,114,114,114,114,67,67,67,1,1,1,NA,NA,NA,4.7361984483945
"15308","TreasureHunter",3,1,1,1,286,1345,782,804.333333333333,1509,672,18127,1,13,5,NA,NA,NA,6.69001377695692
"15309","treasureofmyheart",1,1,1,1,480,480,480,480,1419,1419,1419,2,2,2,NA,NA,NA,6.17378610390194
"15310","treatster",3,3,1.5,1,176,1377,265,487.6,1128,639,1091,1,1,1,NA,NA,NA,6.18949539760712
"15311","treblemirinlens",5,2.5,1.5,1,95,1130,159,322.666666666667,1120,931,878.333333333333,1,1,1,NA,NA,NA,5.77661979860847
"15312","TreeDane45",3,3,1.5,1,984,1632,1275,1297,1238,3852,2229.66666666667,1,2,1.33333333333333,NA,NA,NA,7.16780918431644
"15313","Treegona",1,1,1,1,102,102,102,102,1442,1442,1442,1,1,1,NA,NA,NA,4.62497281328427
"15314","treenahasthaal",9,2.25,1.08333333333333,1,497,4853,799,1467.77777777778,1630,5083,2813.33333333333,1,2,1.11111111111111,NA,NA,NA,7.29150482018015
"15315","TreeOfTime",3,3,1,1,1362,6225,3543,3710,1444,7526,4239,1,2,1.66666666666667,NA,NA,NA,8.21878715560148
"15316","treeofworlds",1,1,1,1,874,1905,1389.5,1389.5,1183,987,1085,1,1,1,NA,NA,NA,7.23669924918256
"15317","treescape",32,8,1.29375,1,147,32159,1307,2454.86486486487,1004,912,1026.78378378378,1,4,1.08108108108108,"Din Djarin/Boba Fett/Luke SkywalkerDin Djarin","Boba Fett","Luke Skywalker",7.80582699385204
"15318","Treetart",4,4,1,1,964,4132,2491,2519.5,1123,8047,3475.5,1,6,2.25,NA,NA,NA,7.83181574812065
"15319","treetracer",1,1,1,1,1113,1113,1113,1113,2441,2441,2441,1,1,1,NA,NA,NA,7.01481435127554
"15320","treezie",1,1,1,1,375861,375861,375861,375861,12,12,12,1,1,1,NA,NA,NA,12.8369746731722
"15321","Treffy_Ot",2,2,1,1,1114,1202,1158,1158,0,0,0,1,1,1,NA,NA,NA,7.05444965813294
"15322","treibsand",13,6.5,1.6875,1,72,1174,579.5,621.625,1084,785,1834.3125,1,1,1,NA,NA,NA,6.4323370170349
"15323","TrekFaerie",2,2,1,1,96,137,116.5,116.5,8,929,468.5,1,1,1,NA,NA,NA,4.75789127300576
"15324","Trekkie1103",1,1,1,1,469,469,469,469,851,851,851,1,1,1,NA,NA,NA,6.15060276844628
"15325","trekkietracks",1,1,1,1,738,738,738,738,2376,2376,2376,4,4,4,NA,NA,NA,6.60394382460047
"15326","trekwars777",15,3,1.21666666666667,1,17,460,130,173.235294117647,1037,912,2696.35294117647,1,6,1.52941176470588,NA,NA,NA,5.15465075202947
"15327","Trellyasigma",1,1,1,1,2459,2459,2459,2459,3960,3960,3960,1,1,1,NA,NA,NA,7.80751004221619
"15328","Trentatre",2,1,1,1,115,165,140,140,0,0,0,1,1,1,NA,NA,NA,4.9416424226093
"15329","trextyrano",5,2.5,1.16666666666667,1,2,91,59,48.6,150,917,1456.8,1,2,4,NA,NA,NA,3.88362353090645
"15330","TreyCKenobi110",2,2,1,1,337,694,515.5,515.5,2133,2566,2349.5,1,2,1.5,NA,NA,NA,6.24513730345701
"15331","Trfapexwolf",1,1,1,1,5,5,5,5,4239,4239,4239,1,1,1,NA,NA,NA,1.6094379124341
"15332","tribbletrash",1,1,1,1,1747,1747,1747,1747,320,320,320,1,1,1,NA,NA,NA,7.46565531013406
"15333","Trickster_God_Gabriel",1,1,1,1,574,574,574,574,176,176,176,1,1,1,NA,NA,NA,6.35262939631957
"15334","tricksterity",1,1,1,1,5577,5577,5577,5577,857,857,857,1,1,1,NA,NA,NA,8.62640627638955
"15335","TrickyTricky",2,1,1,1,1469,2240,1854.5,1854.5,1,2,1.5,1,1,1,NA,NA,NA,7.52537039692965
"15336","trill_gutterbug",1,1,1,1,897,897,897,897,3006,3006,3006,1,1,1,NA,NA,NA,6.7990558620588
"15337","trilla",2,2,1,1,641,754,697.5,697.5,1605,3183,2394,1,1,1,NA,NA,NA,6.54750251369552
"15338","trillasbitch",1,1,1,1,59,59,59,59,1296,1296,1296,1,1,1,"Second Sister","Cere Junda & Cal Kestis","Cere Junda & Trilla Suduri",4.07753744390572
"15339","trillasuduri (Witcherology)",1,1,1,1,3540,3540,3540,3540,3015,3015,3015,1,1,1,NA,NA,NA,8.17188200612782
"15340","Trillian_Astra",1,1,1,1,1687,14814,8250.5,8250.5,786,996,891,1,1,1,NA,NA,NA,9.01802908355286
"15341","Trillium_Orchid",1,1,1,1,1652,1652,1652,1652,16194,16194,16194,25,25,25,"CT-1409","CT-21-0408","Tech (Star Wars: The Bad Batch)/Reader",7.40974195408092
"15342","Trinity12",3,3,3,1,1284,3076,1749,1861.5,195,565,444.5,1,1,1,NA,NA,NA,7.52913789331277
"15343","TrinityDay",3,1,1,1,19,308,223,183.333333333333,1189,780,1478,1,1,1,NA,NA,NA,5.21130598955841
"15344","trinityskye",1,1,1,1,539,539,539,539,775,775,775,1,1,1,NA,NA,NA,6.289715570909
"15345","TrinityStars",3,3,1,1.5,1483,2747,1656,1962,1782,4645,2792.66666666667,1,2,1.33333333333333,NA,NA,NA,7.58171964012531
"15346","TripCreates",6,6,1.2,1,482,1745,957.5,974.166666666667,1574,816,1151.16666666667,1,1,1,NA,NA,NA,6.88158240467811
"15347","tripletmoons",2,2,2,1,1396,2037,1716.5,1716.5,1414,3350,2382,1,2,1.5,NA,NA,NA,7.44804261289775
"15348","TripMcNeill",12,4,1.24444444444444,1,88,4955,1185,1493.92857142857,0,748,1092.64285714286,1,3,1.14285714285714,"nanCC-2224","Cody","Obi-Wan Kenobi",7.30916455426104
"15349","Triscribe",30,6,1.58333333333333,1,294,61014,5384,8218,1008,960,3658.85,1,5,1.65,"Cody","Alternate Universe - Canon Divergence","nanCC-2224",9.01408214944336
"15350","Trish47",1,1,1,1,763,763,763,763,2822,2822,2822,1,1,1,NA,NA,NA,6.63725803128446
"15351","Trishata96",1,1,1,1,721,721,721,721,743,743,743,1,1,1,NA,NA,NA,6.58063913728495
"15352","Triskaideka",1,1,1,1,72,72,72,72,397,397,397,1,1,1,NA,NA,NA,4.27666611901606
"15353","Triskellion",4,2,1.25,1,676,1470,789,918.2,1104,756,690,1,1,1,NA,NA,NA,6.82241523181512
"15354","triss (kikimora)",1,1,1,1,529,529,529,529,1593,1593,1593,1,1,1,NA,NA,NA,6.2709884318583
"15355","Triss_Hawkeye",1,1,1,1,220,220,220,220,1063,1063,1063,1,1,1,NA,NA,NA,5.39362754635236
"15356","TristenCrone",2,2,1,1,806,1449,1127.5,1127.5,1437,3358,2397.5,1,1,1,NA,NA,NA,7.02775807137683
"15357","trite",16,5.33333333333333,2,1,16,604,373,350.666666666667,1003,4740,1518.2380952381,1,1,1,NA,NA,NA,5.85983610462955
"15358","tritonreverse",1,1,1,1,54,218,136,136,348,580,464,1,1,1,NA,NA,NA,4.91265488573605
"15359","Trivialqueen",1,1,1,1,770,770,770,770,4850,4850,4850,1,1,1,NA,NA,NA,6.64639051484773
"15360","trizmoura",1,1,1,1,131,131,131,131,5531,5531,5531,5,5,5,NA,NA,NA,4.87519732320115
"15361","TrollObi",1,1,1,1,285,285,285,285,585,585,585,1,1,1,NA,NA,NA,5.65248918026865
"15362","trololonasty",1,1,1,1,50,50,50,50,656,656,656,1,1,1,NA,NA,NA,3.91202300542815
"15363","troubledsnail23",1,1,1,1,897,897,897,897,8858,8858,8858,1,1,1,NA,NA,NA,6.7990558620588
"15364","TroubledTribble",1,1,1,1,571,571,571,571,540,540,540,1,1,1,NA,NA,NA,6.34738920965601
"15365","troughtheroofnunderground",1,1,1,1,3401,3401,3401,3401,2609,2609,2609,1,1,1,NA,NA,NA,8.1318247850072
"15366","TroutSpots",3,3,1,1,32,85,40.5,47.5,1132,904,1155.66666666667,1,1,1,"ARC-5513","Locks/Urudyk Sa'azaARC-5513","Locks",3.8607297110406
"15367","trouvqille",1,1,1,1,1668,1668,1668,1668,1434,1434,1434,1,1,1,NA,NA,NA,7.41938058291869
"15368","trsu",2,2,2,1,126,946,430,483,304,760,604,1,1,1,NA,NA,NA,6.18001665365257
"15369","trucywrightz",1,1,1,1,85,85,85,85,1637,1637,1637,1,1,1,NA,NA,NA,4.44265125649032
"15370","True_Believer",2,2,1,1,1156,2893,2024.5,2024.5,14844,7293,11068.5,1,4,2.5,NA,NA,NA,7.61307803547222
"15371","TrueRogue",2,1,1,1,187,1126,656.5,656.5,1554,3162,2358,1,1,1,NA,NA,NA,6.48692269374285
"15372","TruffleBrownies",1,1,1,1,1062,1062,1062,1062,478,478,478,1,1,1,NA,NA,NA,6.96790920180188
"15373","trusfated_solar",6,6,1.2,1,168,3516,1795,1613,1011,978,1257,1,2,1.11111111111111,NA,NA,NA,7.38585107812521
"15374","TruthfulWolfhunter",1,1,1,1,245,245,245,245,2687,2687,2687,1,1,1,NA,NA,NA,5.50125821054473
"15375","truthtakestime",11,5.5,1.75,1,114,2046,558,678,1075,978,934.583333333333,1,3,1.16666666666667,NA,NA,NA,6.5191472879404
"15376","truthwallflower",2,1,1,1,310,2325,1317.5,1317.5,1500,932,1216,1,15,8,NA,NA,NA,7.18349128041552
"15377","try_reset (technorat)",1,1,1,1,1108,1108,1108,1108,2566,2566,2566,1,1,1,NA,NA,NA,7.01031186730723
"15378","Trylyna_Rie",1,1,1,1,102,102,102,102,29956,29956,29956,33,33,33,NA,NA,NA,4.62497281328427
"15379","trynafindanunusedusername",1,1,1,1,6433,6433,6433,6433,7342,7342,7342,7,7,7,NA,NA,NA,8.769196271411
"15380","TS13",1,1,1,1,987,987,987,987,1468,1468,1468,2,2,2,NA,NA,NA,6.89467003943348
"15381","TSaan",1,1,1,1,292,292,292,292,23454,23454,23454,1,1,1,"nanOriginal Jedi Character(s) (Star Wars)","Jedi Council (Star Wars)","Original Clone Trooper Character(s) (Star Wars)",5.67675380226828
"15382","tsepesh",2,1,1,1,90,101,95.5,95.5,1057,750,903.5,1,1,1,"nanOriginal Imperial Characters (Star Wars)Crack","Mentioned Femslash","Occupational Novel",4.55912624748668
"15383","tshirtwar",1,1,1,1,1463,1463,1463,1463,1594,1594,1594,1,1,1,NA,NA,NA,7.28824440102012
"15384","tspofnutmeg",11,2.75,1.04166666666667,1,53,896,231,264.692307692308,1051,489,3161.84615384615,1,30,3.46153846153846,NA,NA,NA,5.57856804833594
"15385","Tsuh",3,1.5,1,1,415,499,452,455.333333333333,1005,888,832.666666666667,1,1,1,NA,NA,NA,6.12102975146262
"15386","Tsukary",4,2,1,1,447,10634,757.5,3149,107818,8064,31176.5,1,37,10.75,"CT-1409","Crosshair (Star Wars: The Bad Batch)/Original Character(s)","Crosshair & Omega (Star Wars: The Bad Batch)",8.05484022110102
"15387","TsunamiWolf",2,2,1,1,18,96,57,57,7164,7357,7260.5,6,7,6.5,"Nyx Okami & Ahsoka TanoNyx Okami","Ahsoka Tanonan",NA,4.04305126783455
"15388","tsuwubaki",2,1,1,1,756,1475,1115.5,1115.5,1518,1545,1531.5,1,1,1,NA,NA,NA,7.01705801387259
"15389","TsuzukiSongKitsune78",1,1,1,1,319,319,319,319,1302,1302,1302,2,2,2,NA,NA,NA,5.76519110278484
"15390","tuatarasa",3,1.5,1,1,42,1215,1001.5,815,1094,3264,4431.5,1,5,2,"Del Meeko/Iden VersioIden Versio","Del Meeko","Inferno Squad (Star Wars)Fluff",6.70318811324086
